interaction_id,customer_id,interaction_date,interaction_type,channel,agent_id,outcome,notes
5149,842,2023-03-17,email,email,6,resolved,Synthetic interaction for CRM lab.
5150,842,2023-04-01,meeting,phone,9,resolved,Synthetic interaction for CRM lab.
5151,843,2023-01-01,phone_call,whatsapp,33,no_answer,Synthetic interaction for CRM lab.
5152,844,2023-01-01,phone_call,in_app,44,answered,Synthetic interaction for CRM lab.
5153,844,2023-01-16,chatbot,email,30,escalated,Synthetic interaction for CRM lab.
5154,845,2023-01-01,phone_call,email,2,resolved,Synthetic interaction for CRM lab.
5155,845,2023-01-16,email,whatsapp,43,follow_up,Synthetic interaction for CRM lab.
5156,845,2023-01-31,meeting,whatsapp,14,answered,Synthetic interaction for CRM lab.
5157,845,2023-02-15,whatsapp,email,8,resolved,Synthetic interaction for CRM lab.
5158,845,2023-03-02,phone_call,in_app,27,escalated,Synthetic interaction for CRM lab.
5159,845,2023-03-17,phone_call,sms,34,escalated,Synthetic interaction for CRM lab.
5160,845,2023-04-01,whatsapp,email,15,resolved,Synthetic interaction for CRM lab.
5161,845,2023-04-16,phone_call,in_app,11,escalated,Synthetic interaction for CRM lab.
5162,845,2023-05-01,whatsapp,email,17,no_answer,Synthetic interaction for CRM lab.
5163,845,2023-05-16,phone_call,whatsapp,43,answered,Synthetic interaction for CRM lab.
5164,845,2023-05-31,phone_call,phone,12,no_answer,Synthetic interaction for CRM lab.
5165,845,2023-06-15,phone_call,in_app,21,resolved,Synthetic interaction for CRM lab.
5166,847,2023-01-01,meeting,sms,14,no_answer,Synthetic interaction for CRM lab.
5167,847,2023-01-16,email,phone,31,resolved,Synthetic interaction for CRM lab.
5168,847,2023-01-31,phone_call,whatsapp,19,resolved,Synthetic interaction for CRM lab.
5169,847,2023-02-15,chatbot,whatsapp,44,answered,Synthetic interaction for CRM lab.
5170,847,2023-03-02,chatbot,whatsapp,32,resolved,Synthetic interaction for CRM lab.
5171,847,2023-03-17,meeting,email,48,answered,Synthetic interaction for CRM lab.
5172,847,2023-04-01,chatbot,whatsapp,12,escalated,Synthetic interaction for CRM lab.
5173,847,2023-04-16,chatbot,email,36,no_answer,Synthetic interaction for CRM lab.
5174,847,2023-05-01,email,sms,45,escalated,Synthetic interaction for CRM lab.
5175,847,2023-05-16,whatsapp,phone,9,follow_up,Synthetic interaction for CRM lab.
5176,847,2023-05-31,whatsapp,phone,25,answered,Synthetic interaction for CRM lab.
5177,848,2023-01-01,email,whatsapp,37,answered,Synthetic interaction for CRM lab.
5178,848,2023-01-16,phone_call,whatsapp,20,no_answer,Synthetic interaction for CRM lab.
5179,848,2023-01-31,phone_call,email,5,escalated,Synthetic interaction for CRM lab.
5180,848,2023-02-15,whatsapp,email,37,resolved,Synthetic interaction for CRM lab.
5181,848,2023-03-02,email,email,21,no_answer,Synthetic interaction for CRM lab.
5182,848,2023-03-17,email,phone,43,follow_up,Synthetic interaction for CRM lab.
5183,848,2023-04-01,chatbot,whatsapp,38,escalated,Synthetic interaction for CRM lab.
5184,848,2023-04-16,chatbot,phone,22,no_answer,Synthetic interaction for CRM lab.
5185,848,2023-05-01,whatsapp,phone,32,answered,Synthetic interaction for CRM lab.
5186,848,2023-05-16,meeting,email,9,escalated,Synthetic interaction for CRM lab.
5187,848,2023-05-31,meeting,in_app,30,no_answer,Synthetic interaction for CRM lab.
5188,848,2023-06-15,meeting,whatsapp,10,answered,Synthetic interaction for CRM lab.
5189,848,2023-06-30,meeting,sms,26,no_answer,Synthetic interaction for CRM lab.
5190,849,2023-01-01,chatbot,email,40,resolved,Synthetic interaction for CRM lab.
5191,849,2023-01-16,whatsapp,whatsapp,12,answered,Synthetic interaction for CRM lab.
5192,849,2023-01-31,chatbot,in_app,5,follow_up,Synthetic interaction for CRM lab.
5193,849,2023-02-15,whatsapp,email,35,no_answer,Synthetic interaction for CRM lab.
5194,849,2023-03-02,whatsapp,in_app,12,answered,Synthetic interaction for CRM lab.
5195,849,2023-03-17,phone_call,sms,13,resolved,Synthetic interaction for CRM lab.
5196,849,2023-04-01,meeting,in_app,27,no_answer,Synthetic interaction for CRM lab.
5197,849,2023-04-16,chatbot,in_app,22,answered,Synthetic interaction for CRM lab.
5198,849,2023-05-01,phone_call,whatsapp,38,escalated,Synthetic interaction for CRM lab.
5199,849,2023-05-16,whatsapp,in_app,29,answered,Synthetic interaction for CRM lab.
5200,849,2023-05-31,meeting,phone,9,follow_up,Synthetic interaction for CRM lab.
5201,849,2023-06-15,chatbot,in_app,47,no_answer,Synthetic interaction for CRM lab.
5202,849,2023-06-30,email,email,19,answered,Synthetic interaction for CRM lab.
5203,850,2023-01-01,meeting,phone,38,answered,Synthetic interaction for CRM lab.
5204,850,2023-01-16,whatsapp,in_app,7,answered,Synthetic interaction for CRM lab.
5205,850,2023-01-31,email,in_app,4,no_answer,Synthetic interaction for CRM lab.
5206,850,2023-02-15,meeting,whatsapp,14,answered,Synthetic interaction for CRM lab.
5207,850,2023-03-02,meeting,phone,11,resolved,Synthetic interaction for CRM lab.
5208,850,2023-03-17,email,phone,33,answered,Synthetic interaction for CRM lab.
5209,850,2023-04-01,whatsapp,phone,5,answered,Synthetic interaction for CRM lab.
5210,850,2023-04-16,phone_call,email,4,resolved,Synthetic interaction for CRM lab.
5211,850,2023-05-01,phone_call,whatsapp,37,resolved,Synthetic interaction for CRM lab.
5212,851,2023-01-01,chatbot,sms,45,answered,Synthetic interaction for CRM lab.
5213,851,2023-01-16,phone_call,sms,36,answered,Synthetic interaction for CRM lab.
5214,851,2023-01-31,meeting,sms,38,resolved,Synthetic interaction for CRM lab.
5215,851,2023-02-15,meeting,sms,43,resolved,Synthetic interaction for CRM lab.
5216,851,2023-03-02,email,sms,13,escalated,Synthetic interaction for CRM lab.
5217,851,2023-03-17,email,whatsapp,32,answered,Synthetic interaction for CRM lab.
5218,851,2023-04-01,whatsapp,phone,5,escalated,Synthetic interaction for CRM lab.
5219,851,2023-04-16,chatbot,whatsapp,38,answered,Synthetic interaction for CRM lab.
5220,851,2023-05-01,whatsapp,in_app,13,escalated,Synthetic interaction for CRM lab.
5221,851,2023-05-16,phone_call,in_app,8,follow_up,Synthetic interaction for CRM lab.
5222,851,2023-05-31,chatbot,sms,42,escalated,Synthetic interaction for CRM lab.
5223,852,2023-01-01,whatsapp,phone,39,escalated,Synthetic interaction for CRM lab.
5224,852,2023-01-16,whatsapp,sms,22,no_answer,Synthetic interaction for CRM lab.
5225,852,2023-01-31,chatbot,whatsapp,42,resolved,Synthetic interaction for CRM lab.
5226,852,2023-02-15,chatbot,phone,28,resolved,Synthetic interaction for CRM lab.
5227,853,2023-01-01,meeting,sms,6,answered,Synthetic interaction for CRM lab.
5228,853,2023-01-16,meeting,in_app,31,no_answer,Synthetic interaction for CRM lab.
5229,853,2023-01-31,chatbot,in_app,24,follow_up,Synthetic interaction for CRM lab.
5230,853,2023-02-15,email,email,31,escalated,Synthetic interaction for CRM lab.
5231,853,2023-03-02,phone_call,email,49,escalated,Synthetic interaction for CRM lab.
5232,853,2023-03-17,email,whatsapp,45,answered,Synthetic interaction for CRM lab.
5233,853,2023-04-01,email,email,37,no_answer,Synthetic interaction for CRM lab.
5234,853,2023-04-16,meeting,email,47,resolved,Synthetic interaction for CRM lab.
5235,853,2023-05-01,meeting,email,9,resolved,Synthetic interaction for CRM lab.
5236,853,2023-05-16,phone_call,sms,10,follow_up,Synthetic interaction for CRM lab.
5237,853,2023-05-31,phone_call,in_app,31,answered,Synthetic interaction for CRM lab.
5238,854,2023-01-01,meeting,phone,3,escalated,Synthetic interaction for CRM lab.
5239,854,2023-01-16,phone_call,sms,26,escalated,Synthetic interaction for CRM lab.
5240,854,2023-01-31,email,email,28,escalated,Synthetic interaction for CRM lab.
5241,854,2023-02-15,meeting,email,36,no_answer,Synthetic interaction for CRM lab.
5242,854,2023-03-02,phone_call,in_app,41,escalated,Synthetic interaction for CRM lab.
5243,854,2023-03-17,chatbot,email,43,resolved,Synthetic interaction for CRM lab.
5244,854,2023-04-01,whatsapp,phone,22,escalated,Synthetic interaction for CRM lab.
5245,854,2023-04-16,meeting,in_app,48,follow_up,Synthetic interaction for CRM lab.
5246,854,2023-05-01,email,sms,38,no_answer,Synthetic interaction for CRM lab.
5247,854,2023-05-16,whatsapp,email,22,follow_up,Synthetic interaction for CRM lab.
5248,854,2023-05-31,chatbot,phone,23,follow_up,Synthetic interaction for CRM lab.
5249,855,2023-01-01,chatbot,in_app,1,resolved,Synthetic interaction for CRM lab.
5250,855,2023-01-16,email,phone,48,answered,Synthetic interaction for CRM lab.
5251,856,2023-01-01,whatsapp,email,4,resolved,Synthetic interaction for CRM lab.
5252,856,2023-01-16,phone_call,in_app,4,no_answer,Synthetic interaction for CRM lab.
5253,856,2023-01-31,meeting,sms,35,no_answer,Synthetic interaction for CRM lab.
5254,856,2023-02-15,meeting,sms,1,follow_up,Synthetic interaction for CRM lab.
5255,856,2023-03-02,chatbot,phone,20,no_answer,Synthetic interaction for CRM lab.
5256,856,2023-03-17,chatbot,whatsapp,9,follow_up,Synthetic interaction for CRM lab.
5257,857,2023-01-01,phone_call,whatsapp,40,follow_up,Synthetic interaction for CRM lab.
5258,858,2023-01-01,chatbot,phone,47,answered,Synthetic interaction for CRM lab.
5259,858,2023-01-16,whatsapp,phone,30,escalated,Synthetic interaction for CRM lab.
5260,858,2023-01-31,chatbot,phone,9,no_answer,Synthetic interaction for CRM lab.
5261,859,2023-01-01,meeting,in_app,20,no_answer,Synthetic interaction for CRM lab.
5262,859,2023-01-16,chatbot,sms,12,answered,Synthetic interaction for CRM lab.
5263,861,2023-01-01,email,sms,47,resolved,Synthetic interaction for CRM lab.
5264,861,2023-01-16,email,sms,47,follow_up,Synthetic interaction for CRM lab.
5265,863,2023-01-01,phone_call,in_app,42,resolved,Synthetic interaction for CRM lab.
5266,863,2023-01-16,email,email,28,no_answer,Synthetic interaction for CRM lab.
5267,863,2023-01-31,meeting,phone,44,resolved,Synthetic interaction for CRM lab.
5268,863,2023-02-15,email,phone,14,resolved,Synthetic interaction for CRM lab.
5269,863,2023-03-02,chatbot,in_app,15,answered,Synthetic interaction for CRM lab.
5270,863,2023-03-17,whatsapp,email,27,answered,Synthetic interaction for CRM lab.
5271,863,2023-04-01,chatbot,sms,50,resolved,Synthetic interaction for CRM lab.
5272,863,2023-04-16,chatbot,phone,19,follow_up,Synthetic interaction for CRM lab.
5273,863,2023-05-01,chatbot,phone,4,escalated,Synthetic interaction for CRM lab.
5274,863,2023-05-16,whatsapp,in_app,48,resolved,Synthetic interaction for CRM lab.
5275,863,2023-05-31,email,email,32,escalated,Synthetic interaction for CRM lab.
5276,863,2023-06-15,meeting,email,46,resolved,Synthetic interaction for CRM lab.
5277,863,2023-06-30,meeting,sms,7,answered,Synthetic interaction for CRM lab.
5278,864,2023-01-01,meeting,sms,38,no_answer,Synthetic interaction for CRM lab.
5279,865,2023-01-01,chatbot,in_app,16,escalated,Synthetic interaction for CRM lab.
5280,865,2023-01-16,email,email,14,answered,Synthetic interaction for CRM lab.
5281,865,2023-01-31,meeting,whatsapp,27,follow_up,Synthetic interaction for CRM lab.
5282,865,2023-02-15,whatsapp,in_app,45,resolved,Synthetic interaction for CRM lab.
5283,865,2023-03-02,phone_call,email,16,answered,Synthetic interaction for CRM lab.
5284,865,2023-03-17,chatbot,whatsapp,20,no_answer,Synthetic interaction for CRM lab.
5285,865,2023-04-01,chatbot,sms,32,resolved,Synthetic interaction for CRM lab.
5286,865,2023-04-16,chatbot,sms,7,follow_up,Synthetic interaction for CRM lab.
5287,865,2023-05-01,meeting,phone,36,answered,Synthetic interaction for CRM lab.
5288,865,2023-05-16,meeting,in_app,25,escalated,Synthetic interaction for CRM lab.
5289,865,2023-05-31,phone_call,whatsapp,2,answered,Synthetic interaction for CRM lab.
5290,866,2023-01-01,whatsapp,sms,49,follow_up,Synthetic interaction for CRM lab.
5291,866,2023-01-16,chatbot,whatsapp,29,escalated,Synthetic interaction for CRM lab.
5292,866,2023-01-31,whatsapp,phone,18,escalated,Synthetic interaction for CRM lab.
5293,866,2023-02-15,email,whatsapp,1,no_answer,Synthetic interaction for CRM lab.
5294,866,2023-03-02,email,sms,44,no_answer,Synthetic interaction for CRM lab.
5295,866,2023-03-17,email,whatsapp,50,resolved,Synthetic interaction for CRM lab.
5296,867,2023-01-01,email,email,33,resolved,Synthetic interaction for CRM lab.
5297,867,2023-01-16,meeting,in_app,20,resolved,Synthetic interaction for CRM lab.
5298,868,2023-01-01,email,phone,46,no_answer,Synthetic interaction for CRM lab.
5299,868,2023-01-16,meeting,whatsapp,9,follow_up,Synthetic interaction for CRM lab.
5300,868,2023-01-31,meeting,in_app,42,resolved,Synthetic interaction for CRM lab.
5301,868,2023-02-15,meeting,whatsapp,29,no_answer,Synthetic interaction for CRM lab.
5302,868,2023-03-02,chatbot,in_app,37,answered,Synthetic interaction for CRM lab.
5303,868,2023-03-17,chatbot,sms,41,answered,Synthetic interaction for CRM lab.
5304,868,2023-04-01,chatbot,sms,40,no_answer,Synthetic interaction for CRM lab.
5305,868,2023-04-16,chatbot,email,42,no_answer,Synthetic interaction for CRM lab.
5306,868,2023-05-01,email,phone,28,resolved,Synthetic interaction for CRM lab.
5307,868,2023-05-16,chatbot,in_app,23,no_answer,Synthetic interaction for CRM lab.
5308,869,2023-01-01,meeting,whatsapp,32,escalated,Synthetic interaction for CRM lab.
5309,870,2023-01-01,phone_call,sms,5,escalated,Synthetic interaction for CRM lab.
5310,870,2023-01-16,whatsapp,whatsapp,37,escalated,Synthetic interaction for CRM lab.
5311,870,2023-01-31,chatbot,in_app,27,no_answer,Synthetic interaction for CRM lab.
5312,870,2023-02-15,email,phone,16,answered,Synthetic interaction for CRM lab.
5313,871,2023-01-01,whatsapp,email,45,resolved,Synthetic interaction for CRM lab.
5314,871,2023-01-16,email,in_app,6,resolved,Synthetic interaction for CRM lab.
5315,871,2023-01-31,email,in_app,35,resolved,Synthetic interaction for CRM lab.
5316,871,2023-02-15,email,in_app,27,escalated,Synthetic interaction for CRM lab.
5317,871,2023-03-02,whatsapp,email,16,escalated,Synthetic interaction for CRM lab.
5318,871,2023-03-17,chatbot,phone,4,escalated,Synthetic interaction for CRM lab.
5319,871,2023-04-01,whatsapp,sms,15,resolved,Synthetic interaction for CRM lab.
5320,871,2023-04-16,phone_call,email,5,answered,Synthetic interaction for CRM lab.
5321,871,2023-05-01,email,phone,11,answered,Synthetic interaction for CRM lab.
5322,871,2023-05-16,whatsapp,sms,38,no_answer,Synthetic interaction for CRM lab.
5323,871,2023-05-31,chatbot,email,22,follow_up,Synthetic interaction for CRM lab.
5324,871,2023-06-15,email,phone,8,resolved,Synthetic interaction for CRM lab.
5325,872,2023-01-01,meeting,whatsapp,45,answered,Synthetic interaction for CRM lab.
5326,872,2023-01-16,phone_call,in_app,13,resolved,Synthetic interaction for CRM lab.
5327,872,2023-01-31,meeting,phone,25,escalated,Synthetic interaction for CRM lab.
5328,872,2023-02-15,meeting,in_app,17,follow_up,Synthetic interaction for CRM lab.
5329,872,2023-03-02,email,in_app,21,no_answer,Synthetic interaction for CRM lab.
5330,872,2023-03-17,chatbot,sms,38,no_answer,Synthetic interaction for CRM lab.
5331,872,2023-04-01,chatbot,email,45,answered,Synthetic interaction for CRM lab.
5332,872,2023-04-16,email,in_app,9,follow_up,Synthetic interaction for CRM lab.
5333,872,2023-05-01,phone_call,in_app,39,follow_up,Synthetic interaction for CRM lab.
5334,872,2023-05-16,email,email,42,follow_up,Synthetic interaction for CRM lab.
5335,872,2023-05-31,whatsapp,in_app,8,answered,Synthetic interaction for CRM lab.
5336,873,2023-01-01,meeting,in_app,29,escalated,Synthetic interaction for CRM lab.
5337,873,2023-01-16,phone_call,phone,24,escalated,Synthetic interaction for CRM lab.
5338,873,2023-01-31,meeting,whatsapp,35,answered,Synthetic interaction for CRM lab.
5339,873,2023-02-15,whatsapp,whatsapp,44,follow_up,Synthetic interaction for CRM lab.
5340,873,2023-03-02,meeting,phone,4,no_answer,Synthetic interaction for CRM lab.
5341,873,2023-03-17,meeting,in_app,14,no_answer,Synthetic interaction for CRM lab.
5342,873,2023-04-01,phone_call,whatsapp,42,resolved,Synthetic interaction for CRM lab.
5343,874,2023-01-01,chatbot,whatsapp,28,resolved,Synthetic interaction for CRM lab.
5344,874,2023-01-16,email,phone,5,answered,Synthetic interaction for CRM lab.
5345,874,2023-01-31,meeting,phone,37,answered,Synthetic interaction for CRM lab.
5346,874,2023-02-15,meeting,in_app,36,resolved,Synthetic interaction for CRM lab.
5347,874,2023-03-02,whatsapp,in_app,22,answered,Synthetic interaction for CRM lab.
5348,874,2023-03-17,phone_call,whatsapp,28,no_answer,Synthetic interaction for CRM lab.
5349,874,2023-04-01,whatsapp,in_app,2,follow_up,Synthetic interaction for CRM lab.
5350,874,2023-04-16,meeting,sms,43,escalated,Synthetic interaction for CRM lab.
5351,874,2023-05-01,whatsapp,email,35,follow_up,Synthetic interaction for CRM lab.
5352,874,2023-05-16,meeting,in_app,15,follow_up,Synthetic interaction for CRM lab.
5353,874,2023-05-31,phone_call,sms,4,follow_up,Synthetic interaction for CRM lab.
5354,874,2023-06-15,phone_call,whatsapp,18,follow_up,Synthetic interaction for CRM lab.
5355,874,2023-06-30,email,email,34,follow_up,Synthetic interaction for CRM lab.
5356,876,2023-01-01,email,sms,31,follow_up,Synthetic interaction for CRM lab.
5357,876,2023-01-16,whatsapp,email,7,escalated,Synthetic interaction for CRM lab.
5358,876,2023-01-31,meeting,in_app,44,answered,Synthetic interaction for CRM lab.
5359,876,2023-02-15,whatsapp,sms,19,no_answer,Synthetic interaction for CRM lab.
5360,876,2023-03-02,phone_call,email,24,answered,Synthetic interaction for CRM lab.
5361,876,2023-03-17,email,phone,28,escalated,Synthetic interaction for CRM lab.
5362,876,2023-04-01,email,in_app,2,resolved,Synthetic interaction for CRM lab.
5363,876,2023-04-16,phone_call,email,2,no_answer,Synthetic interaction for CRM lab.
5364,876,2023-05-01,phone_call,email,41,no_answer,Synthetic interaction for CRM lab.
5365,876,2023-05-16,phone_call,in_app,44,escalated,Synthetic interaction for CRM lab.
5366,876,2023-05-31,meeting,sms,2,escalated,Synthetic interaction for CRM lab.
5367,876,2023-06-15,meeting,sms,41,resolved,Synthetic interaction for CRM lab.
5368,876,2023-06-30,phone_call,whatsapp,34,follow_up,Synthetic interaction for CRM lab.
5369,877,2023-01-01,meeting,whatsapp,45,no_answer,Synthetic interaction for CRM lab.
5370,877,2023-01-16,chatbot,whatsapp,8,escalated,Synthetic interaction for CRM lab.
5371,877,2023-01-31,email,whatsapp,22,escalated,Synthetic interaction for CRM lab.
5372,877,2023-02-15,meeting,whatsapp,7,answered,Synthetic interaction for CRM lab.
5373,877,2023-03-02,meeting,whatsapp,7,resolved,Synthetic interaction for CRM lab.
5374,877,2023-03-17,whatsapp,whatsapp,18,escalated,Synthetic interaction for CRM lab.
5375,877,2023-04-01,whatsapp,email,38,escalated,Synthetic interaction for CRM lab.
5376,877,2023-04-16,phone_call,in_app,45,follow_up,Synthetic interaction for CRM lab.
5377,878,2023-01-01,whatsapp,email,23,answered,Synthetic interaction for CRM lab.
5378,878,2023-01-16,meeting,whatsapp,32,no_answer,Synthetic interaction for CRM lab.
5379,878,2023-01-31,chatbot,sms,18,follow_up,Synthetic interaction for CRM lab.
5380,878,2023-02-15,email,whatsapp,30,follow_up,Synthetic interaction for CRM lab.
5381,878,2023-03-02,meeting,phone,46,resolved,Synthetic interaction for CRM lab.
5382,878,2023-03-17,phone_call,sms,41,answered,Synthetic interaction for CRM lab.
5383,878,2023-04-01,email,in_app,14,escalated,Synthetic interaction for CRM lab.
5384,878,2023-04-16,email,email,26,follow_up,Synthetic interaction for CRM lab.
5385,878,2023-05-01,meeting,phone,2,no_answer,Synthetic interaction for CRM lab.
5386,879,2023-01-01,chatbot,whatsapp,2,resolved,Synthetic interaction for CRM lab.
5387,879,2023-01-16,phone_call,in_app,46,answered,Synthetic interaction for CRM lab.
5388,880,2023-01-01,email,whatsapp,17,no_answer,Synthetic interaction for CRM lab.
5389,880,2023-01-16,chatbot,whatsapp,22,no_answer,Synthetic interaction for CRM lab.
5390,880,2023-01-31,email,sms,16,no_answer,Synthetic interaction for CRM lab.
5391,880,2023-02-15,meeting,sms,22,follow_up,Synthetic interaction for CRM lab.
5392,880,2023-03-02,chatbot,email,40,answered,Synthetic interaction for CRM lab.
5393,880,2023-03-17,phone_call,email,35,answered,Synthetic interaction for CRM lab.
5394,880,2023-04-01,phone_call,email,13,resolved,Synthetic interaction for CRM lab.
5395,880,2023-04-16,meeting,sms,11,no_answer,Synthetic interaction for CRM lab.
5396,881,2023-01-01,phone_call,whatsapp,5,answered,Synthetic interaction for CRM lab.
5397,881,2023-01-16,whatsapp,sms,43,follow_up,Synthetic interaction for CRM lab.
5398,881,2023-01-31,chatbot,sms,14,resolved,Synthetic interaction for CRM lab.
5399,881,2023-02-15,whatsapp,phone,8,follow_up,Synthetic interaction for CRM lab.
5400,881,2023-03-02,chatbot,in_app,21,resolved,Synthetic interaction for CRM lab.
5401,881,2023-03-17,email,in_app,37,no_answer,Synthetic interaction for CRM lab.
5402,881,2023-04-01,phone_call,whatsapp,11,follow_up,Synthetic interaction for CRM lab.
5403,881,2023-04-16,chatbot,phone,19,no_answer,Synthetic interaction for CRM lab.
5404,881,2023-05-01,chatbot,in_app,19,escalated,Synthetic interaction for CRM lab.
5405,881,2023-05-16,chatbot,phone,41,resolved,Synthetic interaction for CRM lab.
5406,881,2023-05-31,whatsapp,email,30,follow_up,Synthetic interaction for CRM lab.
5407,881,2023-06-15,email,in_app,9,resolved,Synthetic interaction for CRM lab.
5408,881,2023-06-30,chatbot,whatsapp,14,follow_up,Synthetic interaction for CRM lab.
5409,882,2023-01-01,whatsapp,in_app,18,answered,Synthetic interaction for CRM lab.
5410,882,2023-01-16,meeting,whatsapp,45,follow_up,Synthetic interaction for CRM lab.
5411,882,2023-01-31,meeting,in_app,4,escalated,Synthetic interaction for CRM lab.
5412,882,2023-02-15,phone_call,in_app,36,answered,Synthetic interaction for CRM lab.
5413,882,2023-03-02,phone_call,whatsapp,2,no_answer,Synthetic interaction for CRM lab.
5414,882,2023-03-17,whatsapp,in_app,40,no_answer,Synthetic interaction for CRM lab.
5415,882,2023-04-01,phone_call,email,41,resolved,Synthetic interaction for CRM lab.
5416,882,2023-04-16,whatsapp,in_app,48,escalated,Synthetic interaction for CRM lab.
5417,882,2023-05-01,meeting,in_app,23,escalated,Synthetic interaction for CRM lab.
5418,883,2023-01-01,chatbot,in_app,23,resolved,Synthetic interaction for CRM lab.
5419,883,2023-01-16,meeting,phone,29,escalated,Synthetic interaction for CRM lab.
5420,883,2023-01-31,chatbot,email,31,escalated,Synthetic interaction for CRM lab.
5421,883,2023-02-15,email,phone,38,follow_up,Synthetic interaction for CRM lab.
5422,883,2023-03-02,chatbot,sms,30,resolved,Synthetic interaction for CRM lab.
5423,883,2023-03-17,chatbot,email,36,resolved,Synthetic interaction for CRM lab.
5424,883,2023-04-01,phone_call,phone,10,resolved,Synthetic interaction for CRM lab.
5425,883,2023-04-16,meeting,in_app,21,answered,Synthetic interaction for CRM lab.
5426,883,2023-05-01,meeting,in_app,26,no_answer,Synthetic interaction for CRM lab.
5427,884,2023-01-01,chatbot,phone,34,resolved,Synthetic interaction for CRM lab.
5428,884,2023-01-16,phone_call,sms,41,no_answer,Synthetic interaction for CRM lab.
5429,884,2023-01-31,meeting,phone,42,resolved,Synthetic interaction for CRM lab.
5430,885,2023-01-01,email,email,3,resolved,Synthetic interaction for CRM lab.
5431,885,2023-01-16,whatsapp,email,19,no_answer,Synthetic interaction for CRM lab.
5432,885,2023-01-31,whatsapp,in_app,22,answered,Synthetic interaction for CRM lab.
5433,885,2023-02-15,email,sms,39,resolved,Synthetic interaction for CRM lab.
5434,885,2023-03-02,whatsapp,in_app,29,escalated,Synthetic interaction for CRM lab.
5435,885,2023-03-17,chatbot,phone,35,escalated,Synthetic interaction for CRM lab.
5436,885,2023-04-01,email,whatsapp,50,escalated,Synthetic interaction for CRM lab.
5437,885,2023-04-16,phone_call,in_app,17,follow_up,Synthetic interaction for CRM lab.
5438,885,2023-05-01,email,in_app,36,follow_up,Synthetic interaction for CRM lab.
5439,886,2023-01-01,chatbot,email,30,resolved,Synthetic interaction for CRM lab.
5440,886,2023-01-16,chatbot,phone,33,follow_up,Synthetic interaction for CRM lab.
5441,886,2023-01-31,meeting,in_app,29,escalated,Synthetic interaction for CRM lab.
5442,886,2023-02-15,chatbot,email,34,resolved,Synthetic interaction for CRM lab.
5443,886,2023-03-02,chatbot,in_app,35,follow_up,Synthetic interaction for CRM lab.
5444,886,2023-03-17,email,email,46,answered,Synthetic interaction for CRM lab.
5445,886,2023-04-01,meeting,email,41,resolved,Synthetic interaction for CRM lab.
5446,886,2023-04-16,email,email,45,escalated,Synthetic interaction for CRM lab.
5447,886,2023-05-01,email,in_app,3,no_answer,Synthetic interaction for CRM lab.
5448,886,2023-05-16,phone_call,in_app,6,resolved,Synthetic interaction for CRM lab.
5449,888,2023-01-01,chatbot,email,23,resolved,Synthetic interaction for CRM lab.
5450,888,2023-01-16,chatbot,whatsapp,2,follow_up,Synthetic interaction for CRM lab.
5451,888,2023-01-31,whatsapp,whatsapp,44,resolved,Synthetic interaction for CRM lab.
5452,888,2023-02-15,meeting,phone,16,answered,Synthetic interaction for CRM lab.
5453,888,2023-03-02,chatbot,in_app,30,answered,Synthetic interaction for CRM lab.
5454,888,2023-03-17,chatbot,whatsapp,34,escalated,Synthetic interaction for CRM lab.
5455,888,2023-04-01,phone_call,email,30,escalated,Synthetic interaction for CRM lab.
5456,888,2023-04-16,phone_call,whatsapp,40,follow_up,Synthetic interaction for CRM lab.
5457,888,2023-05-01,email,sms,14,follow_up,Synthetic interaction for CRM lab.
5458,888,2023-05-16,whatsapp,email,3,escalated,Synthetic interaction for CRM lab.
5459,888,2023-05-31,email,phone,1,escalated,Synthetic interaction for CRM lab.
5460,888,2023-06-15,chatbot,phone,30,answered,Synthetic interaction for CRM lab.
5461,888,2023-06-30,chatbot,in_app,42,resolved,Synthetic interaction for CRM lab.
5462,889,2023-01-01,chatbot,whatsapp,12,resolved,Synthetic interaction for CRM lab.
5463,889,2023-01-16,phone_call,sms,28,answered,Synthetic interaction for CRM lab.
5464,889,2023-01-31,whatsapp,in_app,34,follow_up,Synthetic interaction for CRM lab.
5465,889,2023-02-15,chatbot,whatsapp,28,no_answer,Synthetic interaction for CRM lab.
5466,889,2023-03-02,phone_call,email,16,answered,Synthetic interaction for CRM lab.
5467,889,2023-03-17,email,sms,21,answered,Synthetic interaction for CRM lab.
5468,889,2023-04-01,whatsapp,in_app,36,no_answer,Synthetic interaction for CRM lab.
5469,889,2023-04-16,chatbot,email,27,resolved,Synthetic interaction for CRM lab.
5470,889,2023-05-01,phone_call,whatsapp,15,no_answer,Synthetic interaction for CRM lab.
5471,891,2023-01-01,chatbot,email,36,follow_up,Synthetic interaction for CRM lab.
5472,891,2023-01-16,chatbot,phone,21,escalated,Synthetic interaction for CRM lab.
5473,891,2023-01-31,whatsapp,email,31,escalated,Synthetic interaction for CRM lab.
5474,891,2023-02-15,chatbot,email,17,no_answer,Synthetic interaction for CRM lab.
5475,891,2023-03-02,phone_call,email,4,answered,Synthetic interaction for CRM lab.
5476,891,2023-03-17,phone_call,whatsapp,38,escalated,Synthetic interaction for CRM lab.
5477,891,2023-04-01,whatsapp,phone,3,resolved,Synthetic interaction for CRM lab.
5478,891,2023-04-16,email,email,42,escalated,Synthetic interaction for CRM lab.
5479,891,2023-05-01,email,whatsapp,23,resolved,Synthetic interaction for CRM lab.
