order_item_id,order_id,product_id,quantity,unit_price,unit_cost,line_revenue,line_cost,line_margin
2962,1518,355,4,330.38,148.39,1321.53,593.56,727.97
2963,1519,365,1,213.76,172.31,213.76,172.31,41.45
2964,1519,11,2,78.89,50.02,157.79,100.04,57.75
2965,1519,188,4,385.0,186.26,1540.0,745.04,794.96
2966,1521,251,2,148.22,79.71,296.45,159.42,137.03
2967,1521,450,4,262.31,125.82,1049.23,503.28,545.95
2968,1522,73,1,331.01,141.88,331.01,141.88,189.13
2969,1522,374,3,66.31,48.82,198.92,146.46,52.46
2970,1524,496,3,373.26,146.66,1119.78,439.98,679.8
2971,1524,229,1,351.25,180.0,351.25,180.0,171.25
2972,1524,128,1,42.52,25.82,42.52,25.82,16.7
2973,1524,212,1,432.18,187.2,432.18,187.2,244.98
2974,1524,285,4,187.96,86.43,751.86,345.72,406.14
2975,1525,157,2,99.55,48.65,199.1,97.3,101.8
2976,1525,93,3,353.99,174.1,1061.96,522.3,539.66
2977,1526,18,2,145.02,110.83,290.04,221.66,68.38
2978,1527,421,4,255.19,130.83,1020.74,523.32,497.42
2979,1527,270,1,411.83,173.1,411.83,173.1,238.73
2980,1527,359,2,94.87,46.08,189.74,92.16,97.58
2981,1528,122,4,260.52,174.38,1042.07,697.52,344.55
2982,1528,263,1,134.12,91.97,134.12,91.97,42.15
2983,1528,170,4,142.37,74.25,569.5,297.0,272.5
2984,1528,10,4,401.33,193.3,1605.34,773.2,832.14
2985,1529,61,2,266.26,130.8,532.53,261.6,270.93
2986,1529,122,1,258.36,174.38,258.36,174.38,83.98
2987,1529,90,4,156.13,82.71,624.51,330.84,293.67
2988,1529,359,2,95.68,46.08,191.36,92.16,99.2
2989,1529,255,2,319.21,134.42,638.42,268.84,369.58
2990,1530,185,4,39.76,17.36,159.02,69.44,89.58
2991,1530,426,1,193.91,75.77,193.91,75.77,118.14
2992,1531,430,2,399.48,160.11,798.96,320.22,478.74
2993,1531,57,2,138.42,68.45,276.85,136.9,139.95
2994,1531,83,3,306.01,183.47,918.03,550.41,367.62
2995,1532,250,2,179.97,101.38,359.94,202.76,157.18
2996,1532,295,2,73.34,30.26,146.68,60.52,86.16
2997,1532,198,1,199.65,127.4,199.65,127.4,72.25
2998,1532,79,3,203.81,108.61,611.43,325.83,285.6
2999,1533,45,3,169.44,137.13,508.32,411.39,96.93
3000,1533,201,2,87.55,44.89,175.1,89.78,85.32
3001,1533,22,1,125.81,92.64,125.81,92.64,33.17
3002,1534,357,4,210.76,99.9,843.05,399.6,443.45
3003,1535,77,2,53.98,29.78,107.96,59.56,48.4
3004,1535,489,3,355.88,169.19,1067.63,507.57,560.06
3005,1536,417,4,116.06,58.54,464.25,234.16,230.09
3006,1536,59,1,110.75,53.84,110.75,53.84,56.91
3007,1537,418,1,179.7,88.5,179.7,88.5,91.2
3008,1537,172,3,121.02,78.86,363.06,236.58,126.48
3009,1537,480,1,321.04,156.05,321.04,156.05,164.99
3010,1539,452,2,290.99,152.08,581.98,304.16,277.82
3011,1540,31,4,129.98,94.02,519.94,376.08,143.86
3012,1541,438,1,445.37,198.47,445.37,198.47,246.9
3013,1541,365,3,194.57,172.31,583.72,516.93,66.79
3014,1541,215,1,160.53,70.36,160.53,70.36,90.17
3015,1541,287,3,177.12,83.31,531.35,249.93,281.42
3016,1541,256,1,16.79,11.08,16.79,11.08,5.71
3017,1542,459,3,12.92,7.15,38.76,21.45,17.31
3018,1542,118,3,213.08,142.49,639.25,427.47,211.78
3019,1542,66,4,102.16,62.42,408.64,249.68,158.96
3020,1542,400,4,106.97,79.11,427.9,316.44,111.46
3021,1543,382,1,13.21,8.42,13.21,8.42,4.79
3022,1544,325,2,21.42,11.07,42.83,22.14,20.69
3023,1547,440,2,422.79,176.2,845.59,352.4,493.19
3024,1547,29,1,358.38,188.86,358.38,188.86,169.52
3025,1550,115,3,312.45,197.39,937.34,592.17,345.17
3026,1550,296,3,19.43,11.91,58.28,35.73,22.55
3027,1551,206,1,87.58,40.41,87.58,40.41,47.17
3028,1551,219,1,73.39,39.4,73.39,39.4,33.99
3029,1551,195,3,143.07,63.77,429.2,191.31,237.89
3030,1551,305,2,83.1,35.93,166.21,71.86,94.35
3031,1551,195,1,129.78,63.77,129.78,63.77,66.01
3032,1553,192,1,49.83,36.91,49.83,36.91,12.92
3033,1556,140,4,342.36,154.95,1369.43,619.8,749.63
3034,1556,306,3,222.94,176.42,668.81,529.26,139.55
3035,1556,196,1,301.26,180.42,301.26,180.42,120.84
3036,1556,61,2,283.47,130.8,566.94,261.6,305.34
3037,1557,254,1,269.3,145.7,269.3,145.7,123.6
3038,1557,474,1,29.6,25.55,29.6,25.55,4.05
3039,1557,394,1,278.71,153.07,278.71,153.07,125.64
3040,1557,88,1,289.45,196.0,289.45,196.0,93.45
3041,1558,448,1,355.36,193.34,355.36,193.34,162.02
3042,1558,36,2,306.14,188.87,612.28,377.74,234.54
3043,1558,250,2,199.83,101.38,399.66,202.76,196.9
3044,1558,149,2,312.48,181.31,624.96,362.62,262.34
3045,1558,440,1,383.59,176.2,383.59,176.2,207.39
3046,1559,30,1,434.24,186.29,434.24,186.29,247.95
3047,1559,282,3,264.18,144.53,792.54,433.59,358.95
3048,1559,85,1,240.81,133.14,240.81,133.14,107.67
3049,1561,354,2,326.17,192.35,652.34,384.7,267.64
3050,1562,388,1,378.03,154.21,378.03,154.21,223.82
3051,1564,294,3,159.61,118.12,478.83,354.36,124.47
3052,1564,173,3,176.82,116.3,530.46,348.9,181.56
3053,1564,143,1,69.82,57.39,69.82,57.39,12.43
3054,1566,119,4,93.76,54.47,375.03,217.88,157.15
3055,1566,121,1,263.32,118.76,263.32,118.76,144.56
3056,1566,312,1,80.4,40.0,80.4,40.0,40.4
3057,1566,251,4,136.96,79.71,547.84,318.84,229.0
3058,1566,343,3,26.8,11.16,80.4,33.48,46.92
3059,1567,138,2,67.36,58.31,134.72,116.62,18.1
3060,1567,218,3,151.41,119.48,454.24,358.44,95.8
3061,1567,239,4,147.38,72.31,589.54,289.24,300.3
3062,1568,85,4,215.55,133.14,862.22,532.56,329.66
3063,1568,315,1,43.06,19.57,43.06,19.57,23.49
3064,1570,339,4,239.26,109.18,957.04,436.72,520.32
3065,1570,156,4,207.29,97.42,829.17,389.68,439.49
3066,1570,143,4,72.54,57.39,290.15,229.56,60.59
3067,1570,257,4,426.43,170.05,1705.71,680.2,1025.51
3068,1570,107,3,378.6,191.58,1135.81,574.74,561.07
3069,1571,39,1,218.86,123.87,218.86,123.87,94.99
3070,1571,241,1,53.61,27.28,53.61,27.28,26.33
3071,1572,445,4,227.71,154.14,910.86,616.56,294.3
3072,1572,340,1,35.84,20.32,35.84,20.32,15.52
3073,1576,224,2,183.03,88.22,366.07,176.44,189.63
3074,1579,304,4,249.52,186.37,998.09,745.48,252.61
3075,1580,457,3,170.99,83.94,512.98,251.82,261.16
3076,1580,424,1,372.04,176.62,372.04,176.62,195.42
3077,1580,279,1,184.82,118.25,184.82,118.25,66.57
3078,1583,227,3,175.04,98.81,525.12,296.43,228.69
3079,1583,401,1,44.04,24.78,44.04,24.78,19.26
3080,1585,60,1,359.34,178.95,359.34,178.95,180.39
3081,1585,184,1,143.83,108.85,143.83,108.85,34.98
3082,1585,424,4,332.47,176.62,1329.86,706.48,623.38
3083,1585,144,2,300.88,155.6,601.77,311.2,290.57
3084,1585,161,2,48.79,20.94,97.57,41.88,55.69
3085,1586,115,4,330.05,197.39,1320.21,789.56,530.65
3086,1586,268,1,88.36,66.01,88.36,66.01,22.35
3087,1586,12,4,246.9,167.47,987.61,669.88,317.73
3088,1586,73,4,326.79,141.88,1307.15,567.52,739.63
3089,1587,486,4,121.3,101.73,485.21,406.92,78.29
3090,1589,75,2,79.51,35.23,159.02,70.46,88.56
3091,1589,487,2,374.74,164.11,749.47,328.22,421.25
3092,1592,130,1,111.09,75.27,111.09,75.27,35.82
3093,1592,66,1,109.39,62.42,109.39,62.42,46.97
3094,1592,144,1,266.59,155.6,266.59,155.6,110.99
3095,1592,380,1,195.41,147.51,195.41,147.51,47.9
3096,1593,451,2,255.09,157.25,510.18,314.5,195.68
3097,1593,471,3,311.72,178.43,935.15,535.29,399.86
3098,1593,132,3,73.79,57.84,221.37,173.52,47.85
3099,1593,47,2,52.28,31.82,104.56,63.64,40.92
3100,1594,69,1,248.56,106.07,248.56,106.07,142.49
3101,1594,481,1,424.58,193.86,424.58,193.86,230.72
3102,1594,302,2,284.09,148.11,568.18,296.22,271.96
3103,1594,153,4,108.11,72.75,432.43,291.0,141.43
3104,1595,280,1,136.2,86.46,136.2,86.46,49.74
3105,1595,275,3,304.64,175.95,913.91,527.85,386.06
3106,1595,174,2,211.83,187.07,423.66,374.14,49.52
3107,1595,305,2,84.29,35.93,168.59,71.86,96.73
3108,1595,44,3,204.97,104.1,614.91,312.3,302.61
3109,1597,125,3,27.7,19.71,83.09,59.13,23.96
3110,1597,230,1,299.84,144.61,299.84,144.61,155.23
3111,1597,53,2,84.01,36.52,168.02,73.04,94.98
3112,1597,442,4,52.01,34.99,208.02,139.96,68.06
3113,1597,101,1,82.08,60.0,82.08,60.0,22.08
3114,1599,403,3,252.45,144.94,757.36,434.82,322.54
3115,1599,1,4,91.38,40.77,365.53,163.08,202.45
3116,1600,473,1,47.54,21.53,47.54,21.53,26.01
3117,1600,214,4,327.83,174.63,1311.32,698.52,612.8
3118,1600,43,2,250.17,128.54,500.34,257.08,243.26
3119,1600,74,1,19.7,10.39,19.7,10.39,9.31
3120,1600,242,2,263.14,160.97,526.28,321.94,204.34
3121,1601,404,4,37.82,28.77,151.27,115.08,36.19
3122,1601,225,2,218.04,126.87,436.09,253.74,182.35
3123,1601,447,4,159.66,103.69,638.64,414.76,223.88
3124,1601,161,4,50.04,20.94,200.17,83.76,116.41
3125,1602,222,2,56.23,33.99,112.46,67.98,44.48
3126,1602,281,3,10.18,5.65,30.54,16.95,13.59
3127,1602,225,1,214.05,126.87,214.05,126.87,87.18
3128,1602,457,1,159.47,83.94,159.47,83.94,75.53
3129,1604,198,4,196.41,127.4,785.64,509.6,276.04
3130,1606,405,1,222.78,107.41,222.78,107.41,115.37
3131,1606,271,3,270.83,130.69,812.49,392.07,420.42
3132,1606,423,2,41.93,18.18,83.85,36.36,47.49
3133,1606,42,2,105.22,51.34,210.45,102.68,107.77
3134,1611,42,1,113.4,51.34,113.4,51.34,62.06
3135,1611,93,4,365.38,174.1,1461.52,696.4,765.12
3136,1611,260,4,25.06,19.81,100.25,79.24,21.01
3137,1613,35,2,196.73,99.54,393.46,199.08,194.38
3138,1613,428,4,207.44,139.55,829.76,558.2,271.56
3139,1613,402,3,150.37,64.92,451.1,194.76,256.34
3140,1613,47,3,50.93,31.82,152.79,95.46,57.33
3141,1613,153,3,111.41,72.75,334.23,218.25,115.98
3142,1614,451,1,283.27,157.25,283.27,157.25,126.02
3143,1614,343,1,25.89,11.16,25.89,11.16,14.73
3144,1614,424,1,340.9,176.62,340.9,176.62,164.28
3145,1614,341,4,96.18,44.17,384.73,176.68,208.05
3146,1615,316,2,216.58,151.18,433.15,302.36,130.79
3147,1617,205,1,256.81,115.27,256.81,115.27,141.54
3148,1617,355,3,306.59,148.39,919.76,445.17,474.59
3149,1617,324,3,137.39,67.54,412.16,202.62,209.54
3150,1619,230,2,268.88,144.61,537.77,289.22,248.55
3151,1619,216,3,45.83,27.28,137.5,81.84,55.66
3152,1619,244,2,224.71,130.79,449.42,261.58,187.84
3153,1619,9,2,236.31,137.66,472.62,275.32,197.3
3154,1621,420,2,177.11,117.79,354.23,235.58,118.65
3155,1622,7,4,69.64,50.39,278.56,201.56,77.0
3156,1622,340,1,35.31,20.32,35.31,20.32,14.99
3157,1622,241,1,52.48,27.28,52.48,27.28,25.2
3158,1624,25,1,81.23,51.02,81.23,51.02,30.21
3159,1625,145,3,244.27,193.75,732.82,581.25,151.57
3160,1625,149,1,271.66,181.31,271.66,181.31,90.35
3161,1625,181,4,109.43,44.99,437.72,179.96,257.76
3162,1625,55,4,67.57,36.36,270.26,145.44,124.82
3163,1625,471,1,323.8,178.43,323.8,178.43,145.37
3164,1626,474,2,31.52,25.55,63.05,51.1,11.95
3165,1626,268,1,86.63,66.01,86.63,66.01,20.62
3166,1626,150,1,262.01,182.54,262.01,182.54,79.47
3167,1626,129,1,165.88,95.42,165.88,95.42,70.46
3168,1627,252,2,191.01,148.92,382.03,297.84,84.19
3169,1627,417,4,120.05,58.54,480.18,234.16,246.02
3170,1628,358,4,325.08,132.73,1300.32,530.92,769.4
3171,1628,163,1,75.46,45.82,75.46,45.82,29.64
3172,1628,497,3,86.58,44.79,259.74,134.37,125.37
3173,1628,203,2,232.28,122.77,464.56,245.54,219.02
3174,1629,187,4,181.73,97.27,726.92,389.08,337.84
3175,1631,304,3,230.59,186.37,691.77,559.11,132.66
3176,1634,406,1,129.81,55.03,129.81,55.03,74.78
3177,1634,306,3,199.23,176.42,597.7,529.26,68.44
3178,1634,450,1,249.56,125.82,249.56,125.82,123.74
3179,1634,134,2,413.16,186.88,826.32,373.76,452.56
3180,1634,448,1,311.93,193.34,311.93,193.34,118.59
3181,1636,410,3,368.84,168.77,1106.53,506.31,600.22
3182,1636,36,3,291.48,188.87,874.45,566.61,307.84
3183,1637,148,1,143.87,73.36,143.87,73.36,70.51
3184,1637,231,4,78.15,54.51,312.58,218.04,94.54
3185,1637,27,2,329.56,179.67,659.12,359.34,299.78
3186,1637,490,4,289.72,111.28,1158.89,445.12,713.77
3187,1640,130,4,110.32,75.27,441.3,301.08,140.22
3188,1640,473,2,43.44,21.53,86.88,43.06,43.82
3189,1640,254,4,275.42,145.7,1101.69,582.8,518.89
3190,1640,446,3,359.39,165.91,1078.18,497.73,580.45
3191,1642,465,1,110.8,52.48,110.8,52.48,58.32
3192,1642,180,2,210.62,113.57,421.24,227.14,194.1
3193,1642,100,3,231.29,187.65,693.87,562.95,130.92
3194,1642,404,3,43.21,28.77,129.63,86.31,43.32
3195,1644,114,1,232.21,178.92,232.21,178.92,53.29
3196,1644,340,1,35.72,20.32,35.72,20.32,15.4
3197,1644,84,4,98.74,40.66,394.95,162.64,232.31
3198,1644,339,3,260.43,109.18,781.29,327.54,453.75
3199,1646,479,2,170.58,135.13,341.16,270.26,70.9
3200,1646,365,4,189.32,172.31,757.28,689.24,68.04
3201,1646,500,4,14.67,7.15,58.68,28.6,30.08
3202,1646,167,4,104.18,82.45,416.7,329.8,86.9
3203,1646,140,1,389.45,154.95,389.45,154.95,234.5
3204,1647,451,2,259.18,157.25,518.35,314.5,203.85
3205,1647,475,3,109.35,73.88,328.06,221.64,106.42
3206,1647,52,2,192.99,83.88,385.97,167.76,218.21
3207,1647,290,1,174.17,127.81,174.17,127.81,46.36
3208,1648,462,4,376.91,161.3,1507.62,645.2,862.42
3209,1648,101,1,79.6,60.0,79.6,60.0,19.6
3210,1649,408,4,366.41,190.52,1465.64,762.08,703.56
3211,1649,37,1,25.69,17.65,25.69,17.65,8.04
3212,1651,238,1,95.89,55.59,95.89,55.59,40.3
3213,1651,309,3,416.25,196.33,1248.74,588.99,659.75
3214,1651,100,1,230.0,187.65,230.0,187.65,42.35
3215,1652,495,3,116.37,89.59,349.11,268.77,80.34
3216,1652,32,4,234.67,110.17,938.68,440.68,498.0
3217,1652,411,1,246.03,157.2,246.03,157.2,88.83
3218,1652,428,3,189.23,139.55,567.69,418.65,149.04
3219,1653,35,3,215.04,99.54,645.13,298.62,346.51
3220,1653,117,4,104.03,78.37,416.1,313.48,102.62
3221,1653,176,1,187.92,162.14,187.92,162.14,25.78
3222,1653,458,2,147.58,98.92,295.15,197.84,97.31
3223,1653,471,3,290.95,178.43,872.85,535.29,337.56
3224,1656,356,1,200.36,105.23,200.36,105.23,95.13
3225,1657,362,4,145.66,100.99,582.63,403.96,178.67
3226,1657,395,1,181.29,106.22,181.29,106.22,75.07
3227,1657,248,4,36.32,25.78,145.3,103.12,42.18
3228,1659,375,3,124.91,103.91,374.73,311.73,63.0
3229,1659,229,1,327.64,180.0,327.64,180.0,147.64
3230,1659,31,4,128.21,94.02,512.86,376.08,136.78
3231,1659,109,1,168.9,112.97,168.9,112.97,55.93
3232,1659,419,1,166.25,71.51,166.25,71.51,94.74
3233,1662,429,1,206.55,92.82,206.55,92.82,113.73
3234,1662,64,3,349.38,177.28,1048.13,531.84,516.29
3235,1662,175,2,69.17,52.96,138.33,105.92,32.41
3236,1662,279,3,173.03,118.25,519.1,354.75,164.35
3237,1662,32,3,229.35,110.17,688.05,330.51,357.54
3238,1663,61,3,281.0,130.8,843.0,392.4,450.6
3239,1663,171,1,278.62,148.68,278.62,148.68,129.94
3240,1663,143,3,68.71,57.39,206.12,172.17,33.95
3241,1670,325,2,23.02,11.07,46.03,22.14,23.89
3242,1670,255,3,325.31,134.42,975.94,403.26,572.68
3243,1670,150,4,260.79,182.54,1043.14,730.16,312.98
3244,1670,13,4,198.33,134.19,793.33,536.76,256.57
3245,1672,160,4,158.81,139.63,635.24,558.52,76.72
3246,1673,326,2,182.46,96.95,364.92,193.9,171.02
3247,1673,305,1,84.53,35.93,84.53,35.93,48.6
3248,1673,360,2,270.56,156.32,541.11,312.64,228.47
3249,1676,49,4,200.18,113.26,800.73,453.04,347.69
3250,1676,206,3,97.64,40.41,292.92,121.23,171.69
3251,1676,218,1,155.15,119.48,155.15,119.48,35.67
3252,1676,306,4,211.81,176.42,847.23,705.68,141.55
3253,1676,164,1,300.51,153.19,300.51,153.19,147.32
3254,1677,216,1,47.69,27.28,47.69,27.28,20.41
3255,1680,282,2,293.52,144.53,587.04,289.06,297.98
3256,1680,403,2,240.13,144.94,480.26,289.88,190.38
3257,1680,496,3,380.76,146.66,1142.29,439.98,702.31
3258,1680,106,4,17.36,7.11,69.44,28.44,41.0
3259,1680,397,2,261.08,123.54,522.16,247.08,275.08
3260,1681,193,3,317.47,128.58,952.4,385.74,566.66
3261,1681,155,1,176.49,129.97,176.49,129.97,46.52
3262,1681,101,3,86.3,60.0,258.9,180.0,78.9
3263,1681,60,3,373.56,178.95,1120.69,536.85,583.84
3264,1682,351,4,17.38,9.07,69.51,36.28,33.23
3265,1682,167,2,102.16,82.45,204.32,164.9,39.42
3266,1682,148,2,145.93,73.36,291.86,146.72,145.14
3267,1683,15,3,400.73,188.2,1202.18,564.6,637.58
3268,1683,486,1,125.92,101.73,125.92,101.73,24.19
3269,1683,211,3,100.06,78.01,300.17,234.03,66.14
3270,1683,318,3,7.08,5.2,21.25,15.6,5.65
3271,1684,228,1,92.95,70.2,92.95,70.2,22.75
3272,1684,476,3,397.83,188.75,1193.49,566.25,627.24
3273,1684,468,3,208.48,162.73,625.44,488.19,137.25
3274,1685,405,2,205.32,107.41,410.65,214.82,195.83
3275,1688,257,3,390.64,170.05,1171.91,510.15,661.76
3276,1688,279,3,173.13,118.25,519.39,354.75,164.64
3277,1693,294,3,156.59,118.12,469.76,354.36,115.4
3278,1694,206,3,94.23,40.41,282.69,121.23,161.46
3279,1694,318,1,6.83,5.2,6.83,5.2,1.63
3280,1694,73,4,287.97,141.88,1151.86,567.52,584.34
3281,1695,304,3,261.21,186.37,783.64,559.11,224.53
3282,1695,261,2,119.87,58.07,239.74,116.14,123.6
3283,1696,447,3,160.5,103.69,481.5,311.07,170.43
3284,1696,445,1,217.31,154.14,217.31,154.14,63.17
3285,1697,125,3,28.11,19.71,84.33,59.13,25.2
3286,1697,414,2,235.91,173.25,471.82,346.5,125.32
3287,1700,12,4,238.42,167.47,953.68,669.88,283.8
3288,1700,378,1,170.03,135.04,170.03,135.04,34.99
3289,1700,424,4,366.51,176.62,1466.03,706.48,759.55
3290,1700,236,3,224.77,170.38,674.31,511.14,163.17
3291,1701,455,2,436.14,199.36,872.28,398.72,473.56
3292,1701,380,2,214.84,147.51,429.68,295.02,134.66
3293,1701,22,1,113.29,92.64,113.29,92.64,20.65
3294,1702,401,4,41.99,24.78,167.94,99.12,68.82
3295,1702,79,2,194.52,108.61,389.05,217.22,171.83
3296,1702,39,3,231.49,123.87,694.48,371.61,322.87
3297,1702,424,4,375.15,176.62,1500.6,706.48,794.12
3298,1703,329,2,343.49,184.57,686.98,369.14,317.84
3299,1703,396,1,36.86,26.24,36.86,26.24,10.62
3300,1703,494,1,43.35,34.56,43.35,34.56,8.79
3301,1704,21,3,377.31,185.63,1131.92,556.89,575.03
3302,1704,78,2,358.46,193.22,716.93,386.44,330.49
3303,1704,335,4,437.47,190.77,1749.88,763.08,986.8
3304,1705,254,4,272.02,145.7,1088.09,582.8,505.29
3305,1706,481,1,400.98,193.86,400.98,193.86,207.12
3306,1706,459,2,12.16,7.15,24.32,14.3,10.02
3307,1706,397,3,284.59,123.54,853.78,370.62,483.16
3308,1707,342,1,310.65,135.73,310.65,135.73,174.92
3309,1708,495,1,129.85,89.59,129.85,89.59,40.26
3310,1708,10,2,412.02,193.3,824.04,386.6,437.44
3311,1708,185,4,42.47,17.36,169.89,69.44,100.45
3312,1708,80,4,157.37,105.68,629.49,422.72,206.77
3313,1709,407,2,251.51,164.07,503.02,328.14,174.88
3314,1709,158,4,51.54,39.52,206.16,158.08,48.08
3315,1709,185,1,39.96,17.36,39.96,17.36,22.6
3316,1710,204,4,194.03,84.75,776.11,339.0,437.11
3317,1710,8,4,215.13,105.28,860.51,421.12,439.39
3318,1710,472,2,263.09,148.8,526.19,297.6,228.59
3319,1710,172,4,132.1,78.86,528.42,315.44,212.98
3320,1710,208,1,227.32,119.31,227.32,119.31,108.01
3321,1711,129,1,143.08,95.42,143.08,95.42,47.66
3322,1713,137,4,143.6,115.97,574.4,463.88,110.52
3323,1713,164,3,277.95,153.19,833.86,459.57,374.29
3324,1713,349,3,108.42,47.75,325.25,143.25,182.0
3325,1715,286,3,168.23,124.62,504.7,373.86,130.84
3326,1716,304,2,239.69,186.37,479.37,372.74,106.63
3327,1716,3,3,174.83,143.07,524.49,429.21,95.28
3328,1718,296,2,17.81,11.91,35.62,23.82,11.8
3329,1718,381,3,86.86,39.54,260.57,118.62,141.95
3330,1718,256,3,17.17,11.08,51.5,33.24,18.26
3331,1719,294,2,146.66,118.12,293.33,236.24,57.09
3332,1719,133,4,405.46,190.21,1621.85,760.84,861.01
3333,1721,85,4,225.49,133.14,901.95,532.56,369.39
3334,1721,185,4,39.15,17.36,156.6,69.44,87.16
3335,1721,225,1,208.75,126.87,208.75,126.87,81.88
3336,1721,148,3,150.73,73.36,452.2,220.08,232.12
3337,1721,389,2,315.86,153.65,631.72,307.3,324.42
3338,1723,117,2,106.69,78.37,213.37,156.74,56.63
3339,1723,332,1,130.85,68.56,130.85,68.56,62.29
3340,1723,310,1,225.44,110.3,225.44,110.3,115.14
3341,1723,29,1,365.51,188.86,365.51,188.86,176.65
3342,1726,467,3,41.51,30.96,124.53,92.88,31.65
3343,1726,145,2,242.31,193.75,484.63,387.5,97.13
3344,1726,10,1,452.29,193.3,452.29,193.3,258.99
3345,1726,225,1,198.55,126.87,198.55,126.87,71.68
3346,1726,141,1,78.85,52.01,78.85,52.01,26.84
3347,1727,65,3,220.71,112.79,662.13,338.37,323.76
3348,1728,408,3,362.95,190.52,1088.85,571.56,517.29
3349,1729,298,1,25.48,14.51,25.48,14.51,10.97
3350,1729,160,1,167.43,139.63,167.43,139.63,27.8
3351,1729,434,2,166.89,143.21,333.78,286.42,47.36
3352,1729,41,1,165.15,92.32,165.15,92.32,72.83
3353,1729,108,3,219.01,128.21,657.04,384.63,272.41
3354,1730,473,2,47.28,21.53,94.56,43.06,51.5
3355,1732,421,4,264.88,130.83,1059.5,523.32,536.18
3356,1732,444,2,119.54,66.18,239.07,132.36,106.71
3357,1732,461,1,149.11,68.08,149.11,68.08,81.03
3358,1733,470,4,163.83,101.61,655.33,406.44,248.89
3359,1733,128,1,40.07,25.82,40.07,25.82,14.25
3360,1733,94,3,164.79,116.81,494.36,350.43,143.93
3361,1733,191,1,372.24,157.4,372.24,157.4,214.84
3362,1733,421,1,261.16,130.83,261.16,130.83,130.33
3363,1734,107,1,373.71,191.58,373.71,191.58,182.13
3364,1734,154,1,186.2,109.77,186.2,109.77,76.43
3365,1736,477,3,44.91,24.19,134.74,72.57,62.17
3366,1736,25,4,74.66,51.02,298.64,204.08,94.56
3367,1736,431,1,80.8,34.72,80.8,34.72,46.08
3368,1736,278,3,256.32,154.6,768.97,463.8,305.17
3369,1737,439,2,159.0,82.45,318.01,164.9,153.11
3370,1737,462,1,392.94,161.3,392.94,161.3,231.64
3371,1737,295,4,66.31,30.26,265.25,121.04,144.21
3372,1739,468,1,195.88,162.73,195.88,162.73,33.15
3373,1740,394,2,294.14,153.07,588.27,306.14,282.13
3374,1740,407,2,262.82,164.07,525.65,328.14,197.51
3375,1741,478,2,53.19,21.02,106.38,42.04,64.34
3376,1741,461,4,148.34,68.08,593.36,272.32,321.04
3377,1741,52,1,179.0,83.88,179.0,83.88,95.12
3378,1741,500,1,16.33,7.15,16.33,7.15,9.18
3379,1741,223,1,186.13,102.93,186.13,102.93,83.2
3380,1742,343,4,26.08,11.16,104.31,44.64,59.67
3381,1742,204,1,191.84,84.75,191.84,84.75,107.09
3382,1742,162,3,239.15,174.32,717.44,522.96,194.48
3383,1742,61,1,244.24,130.8,244.24,130.8,113.44
3384,1742,471,2,325.83,178.43,651.66,356.86,294.8
3385,1744,57,4,151.84,68.45,607.34,273.8,333.54
3386,1745,63,1,94.04,39.54,94.04,39.54,54.5
3387,1745,248,4,35.89,25.78,143.57,103.12,40.45
3388,1745,466,4,153.09,81.92,612.36,327.68,284.68
3389,1745,141,1,72.27,52.01,72.27,52.01,20.26
3390,1747,201,4,95.73,44.89,382.93,179.56,203.37
3391,1748,238,1,91.54,55.59,91.54,55.59,35.95
3392,1748,73,4,312.34,141.88,1249.34,567.52,681.82
3393,1748,419,2,165.76,71.51,331.52,143.02,188.5
3394,1748,358,2,334.79,132.73,669.57,265.46,404.11
3395,1748,355,2,312.5,148.39,625.0,296.78,328.22
3396,1751,416,1,147.29,81.23,147.29,81.23,66.06
3397,1751,36,2,309.24,188.87,618.48,377.74,240.74
3398,1751,19,3,440.65,197.44,1321.96,592.32,729.64
3399,1751,278,3,265.49,154.6,796.46,463.8,332.66
3400,1752,261,4,107.64,58.07,430.55,232.28,198.27
3401,1753,166,2,133.11,108.76,266.21,217.52,48.69
3402,1753,67,2,126.68,77.67,253.37,155.34,98.03
3403,1753,255,3,331.66,134.42,994.98,403.26,591.72
3404,1754,80,4,170.71,105.68,682.82,422.72,260.1
3405,1756,137,1,147.75,115.97,147.75,115.97,31.78
3406,1756,133,3,381.32,190.21,1143.95,570.63,573.32
3407,1756,372,2,132.51,110.28,265.02,220.56,44.46
3408,1756,328,2,308.3,153.4,616.6,306.8,309.8
3409,1756,189,3,441.7,186.92,1325.09,560.76,764.33
3410,1757,172,3,128.64,78.86,385.93,236.58,149.35
3411,1759,36,2,280.66,188.87,561.33,377.74,183.59
3412,1760,244,3,236.65,130.79,709.94,392.37,317.57
3413,1760,183,3,113.78,61.28,341.34,183.84,157.5
3414,1760,205,1,236.31,115.27,236.31,115.27,121.04
3415,1761,13,2,202.58,134.19,405.17,268.38,136.79
3416,1762,236,4,239.02,170.38,956.08,681.52,274.56
3417,1762,273,4,162.58,83.87,650.31,335.48,314.83
3418,1762,379,1,201.81,142.41,201.81,142.41,59.4
3419,1762,114,3,237.25,178.92,711.76,536.76,175.0
3420,1763,57,2,137.25,68.45,274.49,136.9,137.59
3421,1763,107,1,364.97,191.58,364.97,191.58,173.39
3422,1763,442,1,47.67,34.99,47.67,34.99,12.68
3423,1763,195,1,143.53,63.77,143.53,63.77,79.76
3424,1764,426,4,172.04,75.77,688.14,303.08,385.06
