gl_id,account_id,transaction_date,amount
4619,5000,2023-06-04 12:00:00,-4998.76
4620,3000,2023-06-04 12:00:00,4998.76
4621,5000,2023-06-05 00:00:00,-1723.79
4622,3000,2023-06-05 00:00:00,1723.79
4623,5000,2023-06-05 12:00:00,-2742.99
4624,3000,2023-06-05 12:00:00,2742.99
4625,5000,2023-06-06 00:00:00,-4515.37
4626,3000,2023-06-06 00:00:00,4515.37
4627,5000,2023-06-06 12:00:00,-4765.25
4628,3000,2023-06-06 12:00:00,4765.25
4629,5000,2023-06-07 00:00:00,-3009.9
4630,3000,2023-06-07 00:00:00,3009.9
4631,5000,2023-06-07 12:00:00,-2276.42
4632,3000,2023-06-07 12:00:00,2276.42
4633,5000,2023-06-08 00:00:00,-2225.92
4634,3000,2023-06-08 00:00:00,2225.92
4635,5000,2023-06-08 12:00:00,-1438.86
4636,3000,2023-06-08 12:00:00,1438.86
4637,5000,2023-06-09 00:00:00,-2636.97
4638,3000,2023-06-09 00:00:00,2636.97
4639,5000,2023-06-09 12:00:00,-1635.55
4640,3000,2023-06-09 12:00:00,1635.55
4641,5000,2023-06-10 00:00:00,-5088.83
4642,3000,2023-06-10 00:00:00,5088.83
4643,5000,2023-06-10 12:00:00,-4574.08
4644,3000,2023-06-10 12:00:00,4574.08
4645,5000,2023-06-11 00:00:00,-3091.58
4646,3000,2023-06-11 00:00:00,3091.58
4647,5000,2023-06-11 12:00:00,-2640.35
4648,3000,2023-06-11 12:00:00,2640.35
4649,5000,2023-06-12 00:00:00,-1939.03
4650,3000,2023-06-12 00:00:00,1939.03
4651,5000,2023-06-12 12:00:00,-4306.89
4652,3000,2023-06-12 12:00:00,4306.89
4653,5000,2023-06-13 00:00:00,-7355.28
4654,3000,2023-06-13 00:00:00,7355.28
4655,5000,2023-06-13 12:00:00,-5501.34
4656,3000,2023-06-13 12:00:00,5501.34
4657,5000,2023-06-14 00:00:00,-5968.1
4658,3000,2023-06-14 00:00:00,5968.1
4659,5000,2023-06-14 12:00:00,-6683.3
4660,3000,2023-06-14 12:00:00,6683.3
4661,5000,2023-06-15 00:00:00,-2845.5
4662,3000,2023-06-15 00:00:00,2845.5
4663,5000,2023-06-15 12:00:00,-549.86
4664,3000,2023-06-15 12:00:00,549.86
4665,5000,2023-06-16 00:00:00,-4999.34
4666,3000,2023-06-16 00:00:00,4999.34
4667,5000,2023-06-16 12:00:00,-1549.94
4668,3000,2023-06-16 12:00:00,1549.94
4669,5000,2023-06-17 00:00:00,-4573.9
4670,3000,2023-06-17 00:00:00,4573.9
4671,5000,2023-06-17 12:00:00,-5929.11
4672,3000,2023-06-17 12:00:00,5929.11
4673,5000,2023-06-18 00:00:00,-6279.92
4674,3000,2023-06-18 00:00:00,6279.92
4675,5000,2023-06-18 12:00:00,-2449.62
4676,3000,2023-06-18 12:00:00,2449.62
4677,5000,2023-06-19 00:00:00,-4123.84
4678,3000,2023-06-19 00:00:00,4123.84
4679,5000,2023-06-19 12:00:00,-4986.67
4680,3000,2023-06-19 12:00:00,4986.67
4681,5000,2023-06-20 00:00:00,-6564.87
4682,3000,2023-06-20 00:00:00,6564.87
4683,5000,2023-06-20 12:00:00,-6103.04
4684,3000,2023-06-20 12:00:00,6103.04
4685,5000,2023-06-21 00:00:00,-7904.4
4686,3000,2023-06-21 00:00:00,7904.4
4687,5000,2023-06-21 12:00:00,-114.27
4688,3000,2023-06-21 12:00:00,114.27
4689,5000,2023-06-22 00:00:00,-3528.04
4690,3000,2023-06-22 00:00:00,3528.04
4691,5000,2023-06-22 12:00:00,-2085.55
4692,3000,2023-06-22 12:00:00,2085.55
4693,5000,2023-06-23 00:00:00,-1003.15
4694,3000,2023-06-23 00:00:00,1003.15
4695,5000,2023-06-23 12:00:00,-7296.55
4696,3000,2023-06-23 12:00:00,7296.55
4697,5000,2023-06-24 00:00:00,-7983.8
4698,3000,2023-06-24 00:00:00,7983.8
4699,5000,2023-06-24 12:00:00,-1485.74
4700,3000,2023-06-24 12:00:00,1485.74
4701,5000,2023-06-25 00:00:00,-355.55
4702,3000,2023-06-25 00:00:00,355.55
4703,5000,2023-06-25 12:00:00,-2236.68
4704,3000,2023-06-25 12:00:00,2236.68
4705,5000,2023-06-26 00:00:00,-6687.15
4706,3000,2023-06-26 00:00:00,6687.15
4707,5000,2023-06-26 12:00:00,-2386.43
4708,3000,2023-06-26 12:00:00,2386.43
4709,5000,2023-06-27 00:00:00,-502.37
4710,3000,2023-06-27 00:00:00,502.37
4711,5000,2023-06-27 12:00:00,-467.31
4712,3000,2023-06-27 12:00:00,467.31
4713,5000,2023-06-28 00:00:00,-3448.01
4714,3000,2023-06-28 00:00:00,3448.01
4715,5000,2023-06-28 12:00:00,-7458.01
4716,3000,2023-06-28 12:00:00,7458.01
4717,5000,2023-06-29 00:00:00,-2323.07
4718,3000,2023-06-29 00:00:00,2323.07
4719,5000,2023-06-29 12:00:00,-3445.9
4720,3000,2023-06-29 12:00:00,3445.9
4721,5000,2023-06-30 00:00:00,-860.37
4722,3000,2023-06-30 00:00:00,860.37
4723,5000,2023-06-30 12:00:00,-3973.9
4724,3000,2023-06-30 12:00:00,3973.9
4725,5000,2023-07-01 00:00:00,-5587.55
4726,3000,2023-07-01 00:00:00,5587.55
4727,5000,2023-07-01 12:00:00,-2205.65
4728,3000,2023-07-01 12:00:00,2205.65
4729,5000,2023-07-02 00:00:00,-2408.85
4730,3000,2023-07-02 00:00:00,2408.85
4731,5000,2023-07-02 12:00:00,-6743.7
4732,3000,2023-07-02 12:00:00,6743.7
4733,5000,2023-07-03 00:00:00,-132.39
4734,3000,2023-07-03 00:00:00,132.39
4735,5000,2023-07-03 12:00:00,-5109.94
4736,3000,2023-07-03 12:00:00,5109.94
4737,5000,2023-07-04 00:00:00,-3181.38
4738,3000,2023-07-04 00:00:00,3181.38
4739,5000,2023-07-04 12:00:00,-2422.13
4740,3000,2023-07-04 12:00:00,2422.13
4741,5000,2023-07-05 00:00:00,-5277.87
4742,3000,2023-07-05 00:00:00,5277.87
4743,5000,2023-07-05 12:00:00,-6685.61
4744,3000,2023-07-05 12:00:00,6685.61
4745,5000,2023-07-06 00:00:00,-4489.22
4746,3000,2023-07-06 00:00:00,4489.22
4747,5000,2023-07-06 12:00:00,-297.2
4748,3000,2023-07-06 12:00:00,297.2
4749,5000,2023-07-07 00:00:00,-3718.14
4750,3000,2023-07-07 00:00:00,3718.14
4751,5000,2023-07-07 12:00:00,-3728.94
4752,3000,2023-07-07 12:00:00,3728.94
4753,5000,2023-07-08 00:00:00,-4373.2
4754,3000,2023-07-08 00:00:00,4373.2
4755,5000,2023-07-08 12:00:00,-5384.12
4756,3000,2023-07-08 12:00:00,5384.12
4757,5000,2023-07-09 00:00:00,-203.58
4758,3000,2023-07-09 00:00:00,203.58
4759,5000,2023-07-09 12:00:00,-4041.0
4760,3000,2023-07-09 12:00:00,4041.0
4761,5000,2023-07-10 00:00:00,-4727.05
4762,3000,2023-07-10 00:00:00,4727.05
4763,5000,2023-07-10 12:00:00,-2779.66
4764,3000,2023-07-10 12:00:00,2779.66
4765,5000,2023-07-11 00:00:00,-5363.5
4766,3000,2023-07-11 00:00:00,5363.5
4767,5000,2023-07-11 12:00:00,-1864.01
4768,3000,2023-07-11 12:00:00,1864.01
4769,5000,2023-07-12 00:00:00,-2573.11
4770,3000,2023-07-12 00:00:00,2573.11
4771,5000,2023-07-12 12:00:00,-7703.91
4772,3000,2023-07-12 12:00:00,7703.91
4773,5000,2023-07-13 00:00:00,-2817.16
4774,3000,2023-07-13 00:00:00,2817.16
4775,5000,2023-07-13 12:00:00,-2804.68
4776,3000,2023-07-13 12:00:00,2804.68
4777,5000,2023-07-14 00:00:00,-4785.66
4778,3000,2023-07-14 00:00:00,4785.66
4779,5000,2023-07-14 12:00:00,-7769.25
4780,3000,2023-07-14 12:00:00,7769.25
4781,5000,2023-07-15 00:00:00,-7865.49
4782,3000,2023-07-15 00:00:00,7865.49
4783,5000,2023-07-15 12:00:00,-4658.28
4784,3000,2023-07-15 12:00:00,4658.28
4785,5000,2023-07-16 00:00:00,-58.64
4786,3000,2023-07-16 00:00:00,58.64
4787,5000,2023-07-16 12:00:00,-7210.22
4788,3000,2023-07-16 12:00:00,7210.22
4789,5000,2023-07-17 00:00:00,-4583.39
4790,3000,2023-07-17 00:00:00,4583.39
4791,5000,2023-07-17 12:00:00,-2959.67
4792,3000,2023-07-17 12:00:00,2959.67
4793,5000,2023-07-18 00:00:00,-6642.1
4794,3000,2023-07-18 00:00:00,6642.1
4795,5000,2023-07-18 12:00:00,-3228.67
4796,3000,2023-07-18 12:00:00,3228.67
4797,5000,2023-07-19 00:00:00,-320.65
4798,3000,2023-07-19 00:00:00,320.65
4799,5000,2023-07-19 12:00:00,-6577.52
4800,3000,2023-07-19 12:00:00,6577.52
4801,5000,2023-07-20 00:00:00,-4389.58
4802,3000,2023-07-20 00:00:00,4389.58
4803,5000,2023-07-20 12:00:00,-2738.24
4804,3000,2023-07-20 12:00:00,2738.24
4805,5000,2023-07-21 00:00:00,-2044.59
4806,3000,2023-07-21 00:00:00,2044.59
4807,5000,2023-07-21 12:00:00,-4770.69
4808,3000,2023-07-21 12:00:00,4770.69
4809,5000,2023-07-22 00:00:00,-1703.99
4810,3000,2023-07-22 00:00:00,1703.99
4811,5000,2023-07-22 12:00:00,-2624.61
4812,3000,2023-07-22 12:00:00,2624.61
4813,5000,2023-07-23 00:00:00,-5110.42
4814,3000,2023-07-23 00:00:00,5110.42
4815,5000,2023-07-23 12:00:00,-7058.28
4816,3000,2023-07-23 12:00:00,7058.28
4817,5000,2023-07-24 00:00:00,-4286.48
4818,3000,2023-07-24 00:00:00,4286.48
4819,5000,2023-07-24 12:00:00,-6084.9
4820,3000,2023-07-24 12:00:00,6084.9
4821,5000,2023-07-25 00:00:00,-6116.33
4822,3000,2023-07-25 00:00:00,6116.33
4823,5000,2023-07-25 12:00:00,-5331.61
4824,3000,2023-07-25 12:00:00,5331.61
4825,5000,2023-07-26 00:00:00,-2004.41
4826,3000,2023-07-26 00:00:00,2004.41
4827,5000,2023-07-26 12:00:00,-6940.97
4828,3000,2023-07-26 12:00:00,6940.97
4829,5000,2023-07-27 00:00:00,-3518.39
4830,3000,2023-07-27 00:00:00,3518.39
4831,5000,2023-07-27 12:00:00,-401.48
4832,3000,2023-07-27 12:00:00,401.48
4833,5000,2023-07-28 00:00:00,-1994.67
4834,3000,2023-07-28 00:00:00,1994.67
4835,5000,2023-07-28 12:00:00,-6136.11
4836,3000,2023-07-28 12:00:00,6136.11
4837,5000,2023-07-29 00:00:00,-599.61
4838,3000,2023-07-29 00:00:00,599.61
4839,5000,2023-07-29 12:00:00,-1221.55
4840,3000,2023-07-29 12:00:00,1221.55
4841,5000,2023-07-30 00:00:00,-5569.1
4842,3000,2023-07-30 00:00:00,5569.1
4843,5000,2023-07-30 12:00:00,-7146.18
4844,3000,2023-07-30 12:00:00,7146.18
4845,5000,2023-07-31 00:00:00,-5088.17
4846,3000,2023-07-31 00:00:00,5088.17
4847,5000,2023-07-31 12:00:00,-1817.21
4848,3000,2023-07-31 12:00:00,1817.21
4849,5000,2023-08-01 00:00:00,-474.64
4850,3000,2023-08-01 00:00:00,474.64
4851,5000,2023-08-01 12:00:00,-4940.26
4852,3000,2023-08-01 12:00:00,4940.26
4853,5000,2023-08-02 00:00:00,-426.82
4854,3000,2023-08-02 00:00:00,426.82
4855,5000,2023-08-02 12:00:00,-4921.14
4856,3000,2023-08-02 12:00:00,4921.14
4857,5000,2023-08-03 00:00:00,-1843.36
4858,3000,2023-08-03 00:00:00,1843.36
4859,5000,2023-08-03 12:00:00,-7242.02
4860,3000,2023-08-03 12:00:00,7242.02
4861,5000,2023-08-04 00:00:00,-3826.99
4862,3000,2023-08-04 00:00:00,3826.99
4863,5000,2023-08-04 12:00:00,-1830.31
4864,3000,2023-08-04 12:00:00,1830.31
4865,5000,2023-08-05 00:00:00,-6832.51
4866,3000,2023-08-05 00:00:00,6832.51
4867,5000,2023-08-05 12:00:00,-2069.58
4868,3000,2023-08-05 12:00:00,2069.58
4869,5000,2023-08-06 00:00:00,-2487.46
4870,3000,2023-08-06 00:00:00,2487.46
4871,5000,2023-08-06 12:00:00,-6682.51
4872,3000,2023-08-06 12:00:00,6682.51
4873,5000,2023-08-07 00:00:00,-2504.9
4874,3000,2023-08-07 00:00:00,2504.9
4875,5000,2023-08-07 12:00:00,-3310.8
4876,3000,2023-08-07 12:00:00,3310.8
4877,5000,2023-08-08 00:00:00,-2813.94
4878,3000,2023-08-08 00:00:00,2813.94
4879,5000,2023-08-08 12:00:00,-975.38
4880,3000,2023-08-08 12:00:00,975.38
4881,5000,2023-08-09 00:00:00,-359.22
4882,3000,2023-08-09 00:00:00,359.22
4883,5000,2023-08-09 12:00:00,-5810.1
4884,3000,2023-08-09 12:00:00,5810.1
4885,5000,2023-08-10 00:00:00,-5178.84
4886,3000,2023-08-10 00:00:00,5178.84
4887,5000,2023-08-10 12:00:00,-2294.81
4888,3000,2023-08-10 12:00:00,2294.81
4889,5000,2023-08-11 00:00:00,-2400.01
4890,3000,2023-08-11 00:00:00,2400.01
4891,5000,2023-08-11 12:00:00,-7562.8
4892,3000,2023-08-11 12:00:00,7562.8
4893,5000,2023-08-12 00:00:00,-7901.99
4894,3000,2023-08-12 00:00:00,7901.99
4895,5000,2023-08-12 12:00:00,-3813.81
4896,3000,2023-08-12 12:00:00,3813.81
4897,5000,2023-08-13 00:00:00,-6429.49
4898,3000,2023-08-13 00:00:00,6429.49
4899,5000,2023-08-13 12:00:00,-5906.65
4900,3000,2023-08-13 12:00:00,5906.65
4901,5000,2023-08-14 00:00:00,-2413.68
4902,3000,2023-08-14 00:00:00,2413.68
4903,5000,2023-08-14 12:00:00,-515.57
4904,3000,2023-08-14 12:00:00,515.57
4905,5000,2023-08-15 00:00:00,-1183.32
4906,3000,2023-08-15 00:00:00,1183.32
4907,5000,2023-08-15 12:00:00,-6714.44
4908,3000,2023-08-15 12:00:00,6714.44
4909,5000,2023-08-16 00:00:00,-5863.15
4910,3000,2023-08-16 00:00:00,5863.15
4911,5000,2023-08-16 12:00:00,-5331.46
4912,3000,2023-08-16 12:00:00,5331.46
4913,5000,2023-08-17 00:00:00,-1088.66
4914,3000,2023-08-17 00:00:00,1088.66
4915,5000,2023-08-17 12:00:00,-5137.45
4916,3000,2023-08-17 12:00:00,5137.45
4917,5000,2023-08-18 00:00:00,-6188.61
4918,3000,2023-08-18 00:00:00,6188.61
4919,5000,2023-08-18 12:00:00,-6891.78
4920,3000,2023-08-18 12:00:00,6891.78
4921,5000,2023-08-19 00:00:00,-155.19
4922,3000,2023-08-19 00:00:00,155.19
4923,5000,2023-08-19 12:00:00,-5491.58
4924,3000,2023-08-19 12:00:00,5491.58
4925,5000,2023-08-20 00:00:00,-201.83
4926,3000,2023-08-20 00:00:00,201.83
4927,5000,2023-08-20 12:00:00,-5669.64
4928,3000,2023-08-20 12:00:00,5669.64
4929,5000,2023-08-21 00:00:00,-5103.19
4930,3000,2023-08-21 00:00:00,5103.19
4931,5000,2023-08-21 12:00:00,-1229.37
4932,3000,2023-08-21 12:00:00,1229.37
4933,5000,2023-08-22 00:00:00,-6140.67
4934,3000,2023-08-22 00:00:00,6140.67
4935,5000,2023-08-22 12:00:00,-593.36
4936,3000,2023-08-22 12:00:00,593.36
4937,5000,2023-08-23 00:00:00,-6619.87
4938,3000,2023-08-23 00:00:00,6619.87
4939,5000,2023-08-23 12:00:00,-2132.34
4940,3000,2023-08-23 12:00:00,2132.34
4941,5000,2023-08-24 00:00:00,-5526.37
4942,3000,2023-08-24 00:00:00,5526.37
4943,5000,2023-08-24 12:00:00,-7393.33
4944,3000,2023-08-24 12:00:00,7393.33
4945,5000,2023-08-25 00:00:00,-2751.62
4946,3000,2023-08-25 00:00:00,2751.62
4947,5000,2023-08-25 12:00:00,-4048.01
4948,3000,2023-08-25 12:00:00,4048.01
4949,5000,2023-08-26 00:00:00,-3731.79
4950,3000,2023-08-26 00:00:00,3731.79
4951,5000,2023-08-26 12:00:00,-1303.01
4952,3000,2023-08-26 12:00:00,1303.01
4953,5000,2023-08-27 00:00:00,-4742.98
4954,3000,2023-08-27 00:00:00,4742.98
4955,5000,2023-08-27 12:00:00,-5956.87
4956,3000,2023-08-27 12:00:00,5956.87
4957,5000,2023-08-28 00:00:00,-7339.15
4958,3000,2023-08-28 00:00:00,7339.15
4959,5000,2023-08-28 12:00:00,-6813.88
4960,3000,2023-08-28 12:00:00,6813.88
4961,5000,2023-08-29 00:00:00,-4104.65
4962,3000,2023-08-29 00:00:00,4104.65
4963,5000,2023-08-29 12:00:00,-5766.19
4964,3000,2023-08-29 12:00:00,5766.19
4965,5000,2023-08-30 00:00:00,-6416.23
4966,3000,2023-08-30 00:00:00,6416.23
4967,5000,2023-08-30 12:00:00,-3973.24
4968,3000,2023-08-30 12:00:00,3973.24
4969,5000,2023-08-31 00:00:00,-967.65
4970,3000,2023-08-31 00:00:00,967.65
4971,5000,2023-08-31 12:00:00,-3531.55
4972,3000,2023-08-31 12:00:00,3531.55
4973,5000,2023-09-01 00:00:00,-6747.7
4974,3000,2023-09-01 00:00:00,6747.7
4975,5000,2023-09-01 12:00:00,-4793.3
4976,3000,2023-09-01 12:00:00,4793.3
4977,5000,2023-09-02 00:00:00,-5809.44
4978,3000,2023-09-02 00:00:00,5809.44
4979,5000,2023-09-02 12:00:00,-1522.88
4980,3000,2023-09-02 12:00:00,1522.88
4981,5000,2023-09-03 00:00:00,-7716.49
4982,3000,2023-09-03 00:00:00,7716.49
4983,5000,2023-09-03 12:00:00,-3262.44
4984,3000,2023-09-03 12:00:00,3262.44
4985,5000,2023-09-04 00:00:00,-5246.4
4986,3000,2023-09-04 00:00:00,5246.4
4987,5000,2023-09-04 12:00:00,-200.03
4988,3000,2023-09-04 12:00:00,200.03
4989,5000,2023-09-05 00:00:00,-1062.19
4990,3000,2023-09-05 00:00:00,1062.19
4991,5000,2023-09-05 12:00:00,-6267.17
4992,3000,2023-09-05 12:00:00,6267.17
4993,5000,2023-09-06 00:00:00,-7745.36
4994,3000,2023-09-06 00:00:00,7745.36
4995,5000,2023-09-06 12:00:00,-2594.44
4996,3000,2023-09-06 12:00:00,2594.44
4997,5000,2023-09-07 00:00:00,-345.59
4998,3000,2023-09-07 00:00:00,345.59
4999,5000,2023-09-07 12:00:00,-2918.89
5000,3000,2023-09-07 12:00:00,2918.89
5001,5000,2023-09-08 00:00:00,-188.87
5002,3000,2023-09-08 00:00:00,188.87
5003,5000,2023-09-08 12:00:00,-1579.37
5004,3000,2023-09-08 12:00:00,1579.37
5005,5000,2023-09-09 00:00:00,-6032.15
5006,3000,2023-09-09 00:00:00,6032.15
5007,5000,2023-09-09 12:00:00,-7499.85
5008,3000,2023-09-09 12:00:00,7499.85
5009,5000,2023-09-10 00:00:00,-745.22
5010,3000,2023-09-10 00:00:00,745.22
5011,5000,2023-09-10 12:00:00,-4485.31
5012,3000,2023-09-10 12:00:00,4485.31
5013,5000,2023-09-11 00:00:00,-2068.35
5014,3000,2023-09-11 00:00:00,2068.35
5015,5000,2023-09-11 12:00:00,-1155.52
5016,3000,2023-09-11 12:00:00,1155.52
5017,5000,2023-09-12 00:00:00,-1790.89
5018,3000,2023-09-12 00:00:00,1790.89
5019,5000,2023-09-12 12:00:00,-4643.22
5020,3000,2023-09-12 12:00:00,4643.22
5021,5000,2023-09-13 00:00:00,-567.82
5022,3000,2023-09-13 00:00:00,567.82
5023,5000,2023-09-13 12:00:00,-3502.04
5024,3000,2023-09-13 12:00:00,3502.04
5025,5000,2023-09-14 00:00:00,-1125.06
5026,3000,2023-09-14 00:00:00,1125.06
5027,5000,2023-09-14 12:00:00,-2217.78
5028,3000,2023-09-14 12:00:00,2217.78
5029,5000,2023-09-15 00:00:00,-1566.5
5030,3000,2023-09-15 00:00:00,1566.5
5031,5000,2023-09-15 12:00:00,-7069.66
5032,3000,2023-09-15 12:00:00,7069.66
5033,5000,2023-09-16 00:00:00,-5678.69
5034,3000,2023-09-16 00:00:00,5678.69
5035,5000,2023-09-16 12:00:00,-6954.28
5036,3000,2023-09-16 12:00:00,6954.28
5037,5000,2023-09-17 00:00:00,-3098.53
5038,3000,2023-09-17 00:00:00,3098.53
5039,5000,2023-09-17 12:00:00,-2541.64
5040,3000,2023-09-17 12:00:00,2541.64
5041,5000,2023-09-18 00:00:00,-3075.67
5042,3000,2023-09-18 00:00:00,3075.67
5043,5000,2023-09-18 12:00:00,-197.46
5044,3000,2023-09-18 12:00:00,197.46
5045,5000,2023-09-19 00:00:00,-5811.4
5046,3000,2023-09-19 00:00:00,5811.4
5047,5000,2023-09-19 12:00:00,-2830.69
5048,3000,2023-09-19 12:00:00,2830.69
5049,5000,2023-09-20 00:00:00,-2540.92
5050,3000,2023-09-20 00:00:00,2540.92
5051,5000,2023-09-20 12:00:00,-4805.22
5052,3000,2023-09-20 12:00:00,4805.22
5053,5000,2023-09-21 00:00:00,-3518.19
5054,3000,2023-09-21 00:00:00,3518.19
5055,5000,2023-09-21 12:00:00,-7847.7
5056,3000,2023-09-21 12:00:00,7847.7
5057,5000,2023-09-22 00:00:00,-2882.21
5058,3000,2023-09-22 00:00:00,2882.21
5059,5000,2023-09-22 12:00:00,-4930.47
5060,3000,2023-09-22 12:00:00,4930.47
5061,5000,2023-09-23 00:00:00,-2527.63
5062,3000,2023-09-23 00:00:00,2527.63
5063,5000,2023-09-23 12:00:00,-7925.23
5064,3000,2023-09-23 12:00:00,7925.23
5065,5000,2023-09-24 00:00:00,-3588.63
5066,3000,2023-09-24 00:00:00,3588.63
5067,5000,2023-09-24 12:00:00,-5091.32
5068,3000,2023-09-24 12:00:00,5091.32
5069,5000,2023-09-25 00:00:00,-1057.44
5070,3000,2023-09-25 00:00:00,1057.44
5071,5000,2023-09-25 12:00:00,-5877.54
5072,3000,2023-09-25 12:00:00,5877.54
5073,5000,2023-09-26 00:00:00,-2190.22
5074,3000,2023-09-26 00:00:00,2190.22
5075,5000,2023-09-26 12:00:00,-3616.48
5076,3000,2023-09-26 12:00:00,3616.48
5077,5000,2023-09-27 00:00:00,-7070.91
5078,3000,2023-09-27 00:00:00,7070.91
5079,5000,2023-09-27 12:00:00,-7765.89
5080,3000,2023-09-27 12:00:00,7765.89
5081,5000,2023-09-28 00:00:00,-3425.35
5082,3000,2023-09-28 00:00:00,3425.35
5083,5000,2023-09-28 12:00:00,-6686.68
5084,3000,2023-09-28 12:00:00,6686.68
5085,5000,2023-09-29 00:00:00,-474.12
5086,3000,2023-09-29 00:00:00,474.12
5087,5000,2023-09-29 12:00:00,-6788.21
5088,3000,2023-09-29 12:00:00,6788.21
5089,5000,2023-09-30 00:00:00,-5054.61
5090,3000,2023-09-30 00:00:00,5054.61
5091,5000,2023-09-30 12:00:00,-3935.21
5092,3000,2023-09-30 12:00:00,3935.21
5093,5000,2023-10-01 00:00:00,-7125.21
5094,3000,2023-10-01 00:00:00,7125.21
5095,5000,2023-10-01 12:00:00,-6770.43
5096,3000,2023-10-01 12:00:00,6770.43
5097,5000,2023-10-02 00:00:00,-2410.71
5098,3000,2023-10-02 00:00:00,2410.71
5099,5000,2023-10-02 12:00:00,-6342.33
5100,3000,2023-10-02 12:00:00,6342.33
5101,5000,2023-10-03 00:00:00,-840.95
5102,3000,2023-10-03 00:00:00,840.95
5103,5000,2023-10-03 12:00:00,-6590.97
5104,3000,2023-10-03 12:00:00,6590.97
5105,5000,2023-10-04 00:00:00,-5419.87
5106,3000,2023-10-04 00:00:00,5419.87
5107,5000,2023-10-04 12:00:00,-748.54
5108,3000,2023-10-04 12:00:00,748.54
5109,5000,2023-10-05 00:00:00,-5480.49
5110,3000,2023-10-05 00:00:00,5480.49
5111,5000,2023-10-05 12:00:00,-4665.13
5112,3000,2023-10-05 12:00:00,4665.13
5113,5000,2023-10-06 00:00:00,-4776.67
5114,3000,2023-10-06 00:00:00,4776.67
5115,5000,2023-10-06 12:00:00,-2362.37
5116,3000,2023-10-06 12:00:00,2362.37
5117,5000,2023-10-07 00:00:00,-2168.65
5118,3000,2023-10-07 00:00:00,2168.65
5119,5000,2023-10-07 12:00:00,-6112.15
5120,3000,2023-10-07 12:00:00,6112.15
5121,5000,2023-10-08 00:00:00,-2091.67
5122,3000,2023-10-08 00:00:00,2091.67
5123,5000,2023-10-08 12:00:00,-3597.78
5124,3000,2023-10-08 12:00:00,3597.78
5125,5000,2023-10-09 00:00:00,-5573.57
5126,3000,2023-10-09 00:00:00,5573.57
5127,5000,2023-10-09 12:00:00,-682.95
5128,3000,2023-10-09 12:00:00,682.95
5129,5000,2023-10-10 00:00:00,-4776.66
5130,3000,2023-10-10 00:00:00,4776.66
5131,5000,2023-10-10 12:00:00,-4735.54
5132,3000,2023-10-10 12:00:00,4735.54
5133,5000,2023-10-11 00:00:00,-5489.62
5134,3000,2023-10-11 00:00:00,5489.62
5135,5000,2023-10-11 12:00:00,-2990.93
5136,3000,2023-10-11 12:00:00,2990.93
5137,5000,2023-10-12 00:00:00,-3619.39
5138,3000,2023-10-12 00:00:00,3619.39
5139,5000,2023-10-12 12:00:00,-2673.26
5140,3000,2023-10-12 12:00:00,2673.26
5141,5000,2023-10-13 00:00:00,-6474.94
5142,3000,2023-10-13 00:00:00,6474.94
5143,5000,2023-10-13 12:00:00,-1088.36
5144,3000,2023-10-13 12:00:00,1088.36
5145,5000,2023-10-14 00:00:00,-7705.48
5146,3000,2023-10-14 00:00:00,7705.48
5147,5000,2023-10-14 12:00:00,-5096.95
5148,3000,2023-10-14 12:00:00,5096.95
5149,5000,2023-10-15 00:00:00,-7100.91
5150,3000,2023-10-15 00:00:00,7100.91
5151,5000,2023-10-15 12:00:00,-3438.54
5152,3000,2023-10-15 12:00:00,3438.54
5153,5000,2023-10-16 00:00:00,-2691.62
5154,3000,2023-10-16 00:00:00,2691.62
5155,5000,2023-10-16 12:00:00,-7210.77
5156,3000,2023-10-16 12:00:00,7210.77
5157,5000,2023-10-17 00:00:00,-836.04
5158,3000,2023-10-17 00:00:00,836.04
5159,5000,2023-10-17 12:00:00,-981.0
5160,3000,2023-10-17 12:00:00,981.0
5161,5000,2023-10-18 00:00:00,-2429.81
5162,3000,2023-10-18 00:00:00,2429.81
5163,5000,2023-10-18 12:00:00,-7680.21
5164,3000,2023-10-18 12:00:00,7680.21
5165,5000,2023-10-19 00:00:00,-5082.9
5166,3000,2023-10-19 00:00:00,5082.9
5167,5000,2023-10-19 12:00:00,-4455.84
5168,3000,2023-10-19 12:00:00,4455.84
5169,5000,2023-10-20 00:00:00,-5657.58
5170,3000,2023-10-20 00:00:00,5657.58
5171,5000,2023-10-20 12:00:00,-3368.92
5172,3000,2023-10-20 12:00:00,3368.92
5173,5000,2023-10-21 00:00:00,-6076.68
5174,3000,2023-10-21 00:00:00,6076.68
5175,5000,2023-10-21 12:00:00,-3176.18
5176,3000,2023-10-21 12:00:00,3176.18
5177,5000,2023-10-22 00:00:00,-6619.59
5178,3000,2023-10-22 00:00:00,6619.59
5179,5000,2023-10-22 12:00:00,-2175.0
5180,3000,2023-10-22 12:00:00,2175.0
5181,5000,2023-10-23 00:00:00,-2256.5
5182,3000,2023-10-23 00:00:00,2256.5
5183,5000,2023-10-23 12:00:00,-4202.95
5184,3000,2023-10-23 12:00:00,4202.95
5185,5000,2023-10-24 00:00:00,-3474.55
5186,3000,2023-10-24 00:00:00,3474.55
5187,5000,2023-10-24 12:00:00,-5202.52
5188,3000,2023-10-24 12:00:00,5202.52
5189,5000,2023-10-25 00:00:00,-2946.11
5190,3000,2023-10-25 00:00:00,2946.11
5191,5000,2023-10-25 12:00:00,-1882.88
