session_id,user_id,visit_date,device,country,traffic_source,landing_page,session_duration,pages_viewed,engaged_session
13911,1841,2023-02-04,mobile,Brazil,paid_social,/products,548,6,1
13912,4687,2023-03-08,desktop,USA,direct,/products/category,453,4,1
13913,2139,2023-04-16,mobile,USA,paid_social,/blog,100,5,1
13914,4552,2023-04-02,desktop,Brazil,paid_search,/products/category,662,5,1
13915,4092,2023-03-04,desktop,Mexico,email,/cart,788,6,1
13916,444,2023-03-24,tablet,Spain,referral,/checkout,788,6,1
13917,4175,2023-06-17,tablet,Mexico,organic,/cart,425,3,1
13918,1499,2023-03-23,desktop,Brazil,paid_social,/products,315,11,1
13919,927,2023-01-31,desktop,Colombia,direct,/products,575,11,1
13920,623,2023-02-06,desktop,Brazil,referral,/blog,59,2,1
13921,1480,2023-05-13,mobile,Mexico,referral,/products/category,220,1,1
13922,3038,2023-04-25,desktop,Mexico,referral,/blog,698,1,1
13923,3386,2023-05-01,tablet,Brazil,direct,/blog,343,8,1
13924,3319,2023-05-12,mobile,Brazil,organic,/home,256,4,1
13925,234,2023-04-28,desktop,Brazil,organic,/cart,300,5,1
13926,1618,2023-06-03,mobile,Mexico,organic,/products,133,8,1
13927,2692,2023-06-01,mobile,USA,paid_search,/checkout,783,10,1
13928,2031,2023-06-16,mobile,Colombia,email,/cart,247,7,1
13929,387,2023-02-07,mobile,USA,referral,/checkout,236,4,1
13930,1635,2023-04-20,desktop,Mexico,paid_social,/blog,87,7,1
13931,4134,2023-05-27,tablet,USA,organic,/checkout,137,3,1
13932,1185,2023-01-26,mobile,Brazil,paid_social,/contact,25,6,0
13933,1968,2023-05-07,tablet,Spain,direct,/products/category,571,2,1
13934,241,2023-02-21,mobile,Brazil,email,/products/category,382,6,1
13935,562,2023-04-28,tablet,Colombia,email,/checkout,539,6,1
13936,2000,2023-03-02,mobile,Brazil,paid_social,/cart,270,3,1
13937,4902,2023-05-30,mobile,Spain,direct,/products/category,502,10,1
13938,1930,2023-05-25,desktop,Mexico,direct,/cart,873,9,1
13939,4901,2023-05-19,desktop,USA,paid_search,/products/category,177,5,1
13940,2780,2023-04-21,mobile,Brazil,referral,/home,38,5,0
13941,1676,2023-06-16,tablet,USA,organic,/products,449,1,1
13942,2516,2023-02-18,desktop,Colombia,direct,/home,836,4,1
13943,1678,2023-04-17,desktop,USA,organic,/home,513,1,1
13944,4142,2023-04-03,desktop,Colombia,organic,/products,368,10,1
13945,3747,2023-05-04,desktop,Colombia,paid_social,/products/category,345,1,1
13946,3357,2023-03-02,mobile,Brazil,referral,/products/category,68,7,1
13947,1652,2023-05-20,tablet,Spain,organic,/home,684,5,1
13948,4178,2023-05-21,desktop,USA,paid_social,/products/category,48,8,1
13949,3842,2023-02-27,desktop,Colombia,email,/checkout,115,4,1
13950,2442,2023-01-11,tablet,Colombia,direct,/checkout,661,9,1
13951,4886,2023-06-08,desktop,Colombia,paid_social,/products/category,302,11,1
13952,595,2023-05-19,tablet,Mexico,paid_search,/checkout,523,10,1
13953,2613,2023-05-02,mobile,USA,paid_social,/contact,248,4,1
13954,4097,2023-04-15,desktop,USA,organic,/products,184,2,1
13955,1497,2023-06-20,tablet,Colombia,paid_search,/home,190,3,1
13956,3556,2023-02-05,desktop,USA,referral,/products/category,794,9,1
13957,4862,2023-05-10,mobile,USA,organic,/blog,462,3,1
13958,4767,2023-03-28,tablet,Mexico,paid_search,/home,699,1,1
13959,3359,2023-03-02,tablet,Colombia,paid_social,/products,822,9,1
13960,1602,2023-06-13,tablet,USA,organic,/home,690,2,1
13961,915,2023-03-19,desktop,Spain,paid_social,/products/category,788,2,1
13962,1845,2023-02-18,tablet,Colombia,direct,/products,849,8,1
13963,1996,2023-06-04,tablet,USA,referral,/blog,175,3,1
13964,95,2023-05-20,tablet,Mexico,paid_search,/products,679,3,1
13965,493,2023-01-06,mobile,Spain,email,/contact,641,3,1
13966,3070,2023-02-13,tablet,Brazil,referral,/checkout,318,6,1
13967,150,2023-06-24,tablet,Brazil,email,/products/category,674,4,1
13968,1047,2023-01-23,tablet,Spain,paid_social,/products,437,2,1
13969,2804,2023-04-25,mobile,Brazil,paid_search,/products,841,4,1
13970,399,2023-04-08,tablet,Spain,paid_search,/blog,555,3,1
13971,4951,2023-04-18,desktop,USA,paid_social,/contact,833,7,1
13972,4477,2023-04-06,tablet,Brazil,email,/blog,458,10,1
13973,552,2023-01-26,desktop,Brazil,referral,/home,106,4,1
13974,295,2023-05-15,mobile,Spain,direct,/checkout,388,1,1
13975,1144,2023-06-09,mobile,USA,referral,/contact,874,7,1
13976,456,2023-02-02,tablet,USA,email,/home,728,11,1
13977,1554,2023-03-23,tablet,Colombia,organic,/contact,683,11,1
13978,169,2023-05-28,mobile,Colombia,email,/contact,394,4,1
13979,4806,2023-04-05,mobile,USA,organic,/products,777,9,1
13980,1947,2023-06-29,mobile,Spain,organic,/contact,763,4,1
13981,254,2023-06-19,desktop,Mexico,direct,/products,83,11,1
13982,2377,2023-05-09,desktop,Mexico,direct,/home,86,7,1
13983,1321,2023-01-07,tablet,Colombia,referral,/home,745,11,1
13984,2884,2023-05-04,desktop,Brazil,email,/products,239,11,1
13985,3608,2023-02-27,mobile,Mexico,referral,/products,671,6,1
13986,2126,2023-03-27,tablet,Brazil,paid_social,/checkout,225,6,1
13987,3497,2023-06-27,desktop,Brazil,email,/contact,476,2,1
13988,2241,2023-02-03,tablet,USA,direct,/products,221,5,1
13989,401,2023-02-20,desktop,Mexico,referral,/blog,728,4,1
13990,2157,2023-04-30,tablet,Mexico,organic,/products,434,11,1
13991,2377,2023-05-18,mobile,Brazil,organic,/products/category,537,11,1
13992,363,2023-04-21,mobile,Brazil,paid_social,/contact,556,1,1
13993,3939,2023-04-16,mobile,USA,email,/cart,108,9,1
13994,3852,2023-01-26,desktop,Spain,paid_social,/cart,710,3,1
13995,3413,2023-02-01,tablet,Mexico,paid_social,/products,820,9,1
13996,2307,2023-05-04,tablet,Mexico,email,/checkout,437,1,1
13997,85,2023-06-19,tablet,USA,paid_search,/products/category,894,7,1
13998,1825,2023-01-12,desktop,USA,email,/products,686,11,1
13999,3886,2023-06-17,mobile,Spain,paid_social,/products/category,690,9,1
14000,308,2023-03-28,mobile,Brazil,referral,/home,624,2,1
14001,4358,2023-03-19,tablet,Mexico,paid_search,/contact,856,3,1
14002,1922,2023-02-03,tablet,Brazil,referral,/checkout,527,10,1
14003,631,2023-03-11,desktop,Mexico,paid_social,/cart,198,2,1
14004,4776,2023-06-04,tablet,USA,paid_social,/products/category,243,7,1
14005,4961,2023-01-08,tablet,USA,paid_social,/blog,705,8,1
14006,2372,2023-06-24,desktop,USA,referral,/blog,659,6,1
14007,3301,2023-03-22,tablet,Spain,organic,/products,286,1,1
14008,3668,2023-01-26,mobile,Mexico,email,/home,391,5,1
14009,727,2023-02-26,desktop,USA,direct,/checkout,406,1,1
14010,1649,2023-05-15,mobile,Spain,organic,/contact,536,3,1
14011,4313,2023-01-26,tablet,Brazil,email,/blog,63,1,1
14012,1270,2023-04-24,tablet,Spain,organic,/products/category,724,2,1
14013,4544,2023-04-28,desktop,Spain,email,/home,493,10,1
14014,319,2023-04-26,desktop,Colombia,paid_search,/blog,219,1,1
14015,3476,2023-02-16,desktop,Brazil,referral,/products/category,107,7,1
14016,2779,2023-04-12,desktop,Colombia,direct,/products/category,654,7,1
14017,3059,2023-05-04,tablet,Mexico,paid_search,/contact,474,4,1
14018,4135,2023-06-12,tablet,Spain,paid_search,/products/category,600,2,1
14019,1603,2023-06-07,mobile,Spain,email,/checkout,718,4,1
14020,2257,2023-06-27,mobile,Spain,paid_social,/checkout,286,4,1
14021,830,2023-01-24,desktop,Spain,referral,/cart,144,9,1
14022,856,2023-01-30,tablet,Colombia,paid_social,/products/category,331,9,1
14023,2649,2023-02-23,desktop,Mexico,paid_social,/home,449,5,1
14024,1859,2023-03-08,desktop,Colombia,paid_social,/blog,357,7,1
14025,1103,2023-02-01,desktop,Spain,referral,/products,368,7,1
14026,2482,2023-01-08,desktop,Mexico,direct,/products/category,450,3,1
14027,1821,2023-06-27,desktop,Brazil,paid_search,/cart,534,9,1
14028,4938,2023-06-24,tablet,Colombia,organic,/blog,765,3,1
14029,2080,2023-02-15,mobile,USA,direct,/blog,820,11,1
14030,3159,2023-03-21,desktop,Brazil,referral,/contact,899,7,1
14031,2441,2023-02-04,tablet,Brazil,email,/checkout,432,7,1
14032,3685,2023-03-30,desktop,Spain,direct,/cart,558,9,1
14033,1256,2023-03-20,tablet,Spain,direct,/cart,848,11,1
14034,2958,2023-06-28,mobile,Brazil,referral,/products/category,292,7,1
14035,3652,2023-05-16,mobile,Colombia,email,/products/category,424,5,1
14036,2240,2023-02-03,tablet,Mexico,organic,/home,424,10,1
14037,1940,2023-01-25,desktop,Colombia,paid_search,/home,361,11,1
14038,270,2023-04-23,mobile,Colombia,direct,/cart,753,2,1
14039,4831,2023-06-21,desktop,Brazil,email,/home,367,10,1
14040,4065,2023-03-24,desktop,Colombia,email,/blog,173,1,1
14041,4980,2023-02-12,tablet,Mexico,organic,/home,483,6,1
14042,3776,2023-05-06,desktop,Brazil,direct,/products,135,9,1
14043,1113,2023-06-27,tablet,Colombia,email,/home,636,3,1
14044,649,2023-01-13,tablet,Spain,referral,/cart,564,1,1
14045,1180,2023-06-23,tablet,Colombia,referral,/products/category,180,1,1
14046,2143,2023-05-05,mobile,Brazil,organic,/checkout,53,9,1
14047,17,2023-03-17,desktop,Brazil,organic,/products/category,427,9,1
14048,117,2023-03-28,tablet,Spain,email,/cart,748,6,1
14049,1546,2023-06-30,tablet,Brazil,email,/contact,509,3,1
14050,3152,2023-04-14,desktop,USA,direct,/checkout,767,9,1
14051,2694,2023-05-10,mobile,Brazil,direct,/blog,495,5,1
14052,4090,2023-02-09,tablet,Colombia,paid_search,/products,574,8,1
14053,1277,2023-01-23,tablet,Mexico,email,/cart,148,4,1
14054,3241,2023-03-10,tablet,Colombia,paid_social,/cart,373,1,1
14055,4943,2023-02-03,tablet,Brazil,referral,/blog,709,11,1
14056,3789,2023-06-04,desktop,USA,paid_social,/cart,608,2,1
14057,372,2023-02-24,tablet,Colombia,referral,/products/category,305,8,1
14058,2808,2023-04-16,mobile,Mexico,paid_search,/blog,460,11,1
14059,156,2023-01-04,desktop,Colombia,email,/contact,870,4,1
14060,2662,2023-03-11,mobile,Spain,organic,/checkout,852,11,1
14061,465,2023-06-04,desktop,USA,referral,/products,448,1,1
14062,4879,2023-02-16,desktop,Brazil,paid_social,/home,762,5,1
14063,4900,2023-04-24,desktop,Colombia,direct,/checkout,620,4,1
14064,4316,2023-04-27,mobile,Colombia,paid_social,/contact,862,10,1
14065,1774,2023-04-28,mobile,Colombia,email,/cart,282,5,1
14066,117,2023-06-17,tablet,Colombia,referral,/contact,860,3,1
14067,2104,2023-06-04,mobile,Mexico,paid_social,/cart,267,4,1
14068,1375,2023-01-07,tablet,Spain,paid_search,/cart,69,8,1
14069,3204,2023-05-31,desktop,Spain,direct,/contact,384,6,1
14070,4404,2023-04-23,tablet,USA,paid_search,/cart,246,5,1
14071,3547,2023-04-08,mobile,USA,organic,/contact,789,11,1
14072,3978,2023-01-29,desktop,Mexico,organic,/products,736,10,1
14073,4318,2023-06-21,desktop,Spain,organic,/products/category,820,4,1
14074,1197,2023-04-25,tablet,USA,organic,/checkout,151,10,1
14075,3412,2023-06-04,tablet,Brazil,email,/products,819,2,1
14076,797,2023-05-20,mobile,Spain,email,/products,256,1,1
14077,3893,2023-05-25,desktop,Colombia,email,/products,193,11,1
14078,151,2023-02-06,tablet,Spain,paid_search,/products,828,4,1
14079,3250,2023-02-03,desktop,Brazil,paid_search,/contact,161,2,1
14080,112,2023-06-13,mobile,Colombia,paid_social,/products,774,9,1
14081,683,2023-05-14,desktop,Spain,direct,/products,15,2,0
14082,1162,2023-04-06,tablet,Colombia,paid_search,/products,548,2,1
14083,2380,2023-06-09,mobile,Colombia,paid_social,/products/category,755,6,1
14084,4989,2023-03-14,mobile,Mexico,organic,/products/category,626,6,1
14085,161,2023-05-02,desktop,Brazil,organic,/blog,679,4,1
14086,1426,2023-05-30,tablet,Mexico,paid_search,/products,559,3,1
14087,3662,2023-01-10,desktop,Spain,email,/cart,589,4,1
14088,278,2023-01-29,desktop,Colombia,paid_social,/home,806,5,1
14089,3392,2023-05-19,desktop,Spain,referral,/products,717,8,1
14090,1557,2023-04-02,tablet,Spain,direct,/checkout,196,2,1
14091,4593,2023-02-25,desktop,Mexico,paid_social,/checkout,51,10,1
14092,1916,2023-03-26,desktop,Spain,email,/products,781,6,1
14093,4751,2023-04-05,mobile,Brazil,referral,/contact,647,7,1
14094,3108,2023-02-27,mobile,Colombia,email,/products/category,479,3,1
14095,303,2023-02-21,mobile,USA,paid_search,/blog,793,5,1
14096,4534,2023-03-02,tablet,Brazil,email,/checkout,190,2,1
14097,2774,2023-01-17,desktop,USA,email,/products/category,742,3,1
14098,4282,2023-01-30,desktop,USA,direct,/contact,480,2,1
14099,3246,2023-03-13,mobile,Mexico,email,/home,485,10,1
14100,4769,2023-02-06,desktop,USA,referral,/cart,639,11,1
14101,1001,2023-05-13,tablet,Colombia,organic,/products/category,615,1,1
14102,3835,2023-06-03,desktop,Mexico,email,/checkout,694,8,1
14103,4007,2023-03-21,mobile,Brazil,organic,/blog,434,3,1
14104,4779,2023-05-09,tablet,Brazil,direct,/home,760,7,1
14105,1719,2023-05-17,desktop,Brazil,referral,/contact,434,3,1
14106,3831,2023-03-12,desktop,Spain,paid_search,/cart,109,7,1
14107,3182,2023-04-17,desktop,Mexico,organic,/blog,739,8,1
14108,2883,2023-06-01,tablet,Mexico,paid_search,/blog,174,6,1
14109,999,2023-05-13,desktop,Mexico,referral,/products/category,569,9,1
14110,285,2023-06-28,mobile,Colombia,referral,/cart,241,1,1
14111,421,2023-06-15,mobile,Mexico,referral,/contact,677,1,1
14112,2161,2023-06-06,mobile,Colombia,referral,/home,379,2,1
14113,3066,2023-06-23,mobile,Brazil,paid_search,/home,477,4,1
14114,2276,2023-06-29,tablet,Spain,organic,/products,154,6,1
14115,1495,2023-05-01,mobile,USA,paid_social,/products,830,9,1
14116,3885,2023-06-23,mobile,Spain,email,/products/category,524,5,1
14117,4624,2023-03-16,mobile,Spain,direct,/checkout,225,9,1
14118,2544,2023-03-09,tablet,Spain,referral,/products,297,5,1
14119,4127,2023-05-18,tablet,USA,paid_search,/products/category,631,2,1
14120,4258,2023-04-08,desktop,Colombia,paid_social,/cart,24,9,0
14121,1842,2023-05-12,mobile,Brazil,paid_search,/home,376,9,1
14122,4801,2023-02-21,desktop,USA,paid_social,/products,180,7,1
14123,722,2023-03-15,tablet,Brazil,direct,/products/category,603,4,1
14124,1402,2023-01-18,desktop,Colombia,paid_social,/contact,653,5,1
14125,446,2023-03-17,tablet,Brazil,direct,/blog,50,1,1
14126,2792,2023-06-28,desktop,Colombia,email,/blog,726,6,1
14127,4523,2023-05-31,mobile,USA,referral,/home,128,9,1
14128,3768,2023-04-18,tablet,USA,referral,/cart,226,10,1
14129,2552,2023-06-02,tablet,Brazil,referral,/products,286,6,1
14130,1968,2023-03-01,tablet,Brazil,paid_social,/products,276,9,1
14131,3889,2023-02-06,mobile,Spain,referral,/cart,822,11,1
14132,4817,2023-03-18,mobile,Spain,paid_search,/blog,856,2,1
14133,2732,2023-05-26,tablet,Brazil,email,/checkout,20,5,0
14134,2630,2023-05-06,tablet,Spain,paid_search,/products/category,604,3,1
14135,1965,2023-01-29,mobile,Brazil,paid_search,/cart,382,7,1
14136,1058,2023-04-18,mobile,Mexico,email,/blog,117,2,1
14137,4832,2023-01-30,mobile,Spain,email,/home,319,1,1
14138,758,2023-04-29,mobile,Brazil,direct,/home,868,10,1
14139,1796,2023-04-12,mobile,Mexico,paid_social,/contact,426,7,1
14140,1644,2023-01-07,mobile,Spain,direct,/checkout,450,8,1
14141,4850,2023-06-18,desktop,USA,organic,/contact,255,6,1
14142,24,2023-03-15,mobile,Brazil,organic,/cart,61,3,1
14143,1240,2023-02-06,mobile,USA,direct,/blog,185,10,1
14144,4151,2023-01-27,tablet,Spain,direct,/products/category,247,3,1
14145,3098,2023-01-21,tablet,Mexico,paid_social,/cart,885,3,1
14146,1305,2023-02-12,desktop,Brazil,email,/checkout,552,11,1
14147,2543,2023-02-20,mobile,Mexico,organic,/contact,46,5,1
14148,3713,2023-04-03,tablet,USA,email,/products,570,10,1
14149,3956,2023-03-12,tablet,Brazil,paid_search,/contact,860,4,1
14150,4530,2023-01-13,desktop,USA,paid_search,/contact,467,10,1
14151,4304,2023-04-19,mobile,USA,email,/contact,56,10,1
14152,4229,2023-06-30,tablet,Mexico,paid_search,/blog,281,9,1
14153,1306,2023-04-24,mobile,Spain,organic,/cart,556,1,1
14154,4465,2023-06-02,desktop,USA,organic,/checkout,404,9,1
14155,3175,2023-05-05,desktop,USA,paid_search,/checkout,244,8,1
14156,3629,2023-04-15,mobile,Colombia,organic,/products,87,6,1
14157,782,2023-05-21,desktop,Mexico,paid_search,/checkout,24,9,0
14158,567,2023-02-06,tablet,USA,paid_social,/contact,126,6,1
14159,4623,2023-06-07,desktop,Colombia,paid_social,/products/category,640,7,1
14160,4133,2023-05-20,desktop,Mexico,email,/checkout,362,4,1
14161,4274,2023-01-18,mobile,Brazil,paid_search,/contact,393,6,1
14162,639,2023-05-02,tablet,Spain,paid_social,/products,659,3,1
14163,3701,2023-03-26,mobile,Mexico,paid_social,/contact,300,5,1
14164,4168,2023-04-27,mobile,USA,organic,/blog,590,10,1
14165,2400,2023-04-28,mobile,Colombia,email,/contact,79,4,1
14166,2671,2023-03-03,desktop,Colombia,email,/cart,486,4,1
14167,1173,2023-01-24,desktop,Brazil,paid_social,/checkout,816,2,1
14168,1721,2023-03-01,mobile,Colombia,paid_social,/checkout,829,6,1
14169,105,2023-05-25,desktop,USA,email,/products/category,374,3,1
14170,1683,2023-04-16,desktop,Mexico,referral,/products,44,7,0
14171,4317,2023-03-01,mobile,Brazil,organic,/products,370,9,1
14172,1850,2023-01-09,tablet,Spain,direct,/blog,284,1,1
14173,863,2023-06-29,tablet,Spain,organic,/products,358,6,1
14174,3446,2023-05-23,desktop,USA,direct,/products,44,7,0
14175,2566,2023-03-18,tablet,Brazil,email,/blog,153,9,1
14176,299,2023-06-05,tablet,Brazil,email,/products,710,4,1
14177,2909,2023-03-22,desktop,USA,email,/home,253,7,1
14178,4138,2023-05-06,tablet,Brazil,paid_search,/cart,146,8,1
14179,771,2023-05-17,desktop,Colombia,paid_search,/checkout,617,6,1
14180,2540,2023-02-25,mobile,Colombia,paid_search,/checkout,280,5,1
14181,1463,2023-04-04,tablet,USA,email,/checkout,829,2,1
14182,3855,2023-05-07,mobile,USA,paid_social,/products/category,408,1,1
14183,3119,2023-02-05,mobile,Colombia,email,/products,633,3,1
14184,2133,2023-05-08,desktop,Mexico,direct,/cart,803,8,1
14185,1710,2023-01-20,tablet,USA,organic,/checkout,33,5,0
14186,991,2023-02-24,tablet,Colombia,referral,/blog,463,10,1
14187,711,2023-03-01,tablet,Mexico,direct,/products,824,5,1
14188,4305,2023-06-12,tablet,Mexico,organic,/products,591,9,1
14189,39,2023-05-09,desktop,Colombia,direct,/products,470,9,1
14190,1276,2023-02-14,mobile,Colombia,organic,/products/category,767,9,1
14191,4858,2023-06-17,tablet,Brazil,referral,/cart,846,8,1
14192,1437,2023-06-15,tablet,Mexico,paid_social,/blog,116,10,1
14193,2994,2023-01-24,desktop,Spain,organic,/checkout,534,8,1
14194,1470,2023-01-04,tablet,Brazil,email,/home,397,2,1
14195,2100,2023-04-01,tablet,Brazil,direct,/contact,386,2,1
14196,374,2023-04-17,mobile,Mexico,paid_search,/products/category,577,5,1
14197,4252,2023-01-13,tablet,Mexico,paid_social,/blog,574,6,1
14198,4026,2023-05-29,tablet,Mexico,referral,/contact,848,5,1
14199,1114,2023-04-11,mobile,USA,direct,/products/category,773,8,1
14200,2727,2023-06-09,tablet,Colombia,paid_social,/home,590,11,1
14201,2399,2023-06-15,mobile,Colombia,paid_search,/products/category,70,1,1
14202,3235,2023-04-05,desktop,Colombia,paid_search,/checkout,305,6,1
14203,1266,2023-06-09,mobile,Mexico,paid_search,/cart,716,10,1
14204,3124,2023-02-26,mobile,Brazil,paid_search,/cart,285,10,1
14205,654,2023-06-25,tablet,Mexico,paid_search,/checkout,162,5,1
14206,4159,2023-06-07,tablet,Mexico,email,/checkout,465,2,1
14207,509,2023-03-12,tablet,Brazil,organic,/cart,420,11,1
14208,2340,2023-06-15,tablet,Spain,paid_search,/blog,650,8,1
14209,3163,2023-06-21,mobile,USA,direct,/checkout,887,7,1
14210,1688,2023-06-03,desktop,Spain,direct,/contact,831,10,1
14211,1389,2023-04-10,tablet,Mexico,paid_search,/products/category,472,5,1
14212,2198,2023-04-17,mobile,Colombia,paid_social,/cart,593,2,1
14213,3912,2023-03-31,desktop,Colombia,paid_search,/home,642,2,1
14214,2929,2023-04-18,desktop,Brazil,referral,/home,348,1,1
14215,4800,2023-05-10,desktop,Mexico,email,/checkout,386,11,1
14216,516,2023-02-12,mobile,Brazil,referral,/home,52,8,1
14217,3659,2023-02-12,tablet,Brazil,organic,/home,192,6,1
14218,1834,2023-03-04,mobile,USA,direct,/cart,307,2,1
14219,30,2023-03-14,tablet,Brazil,paid_search,/products/category,142,6,1
14220,3215,2023-04-27,desktop,Mexico,organic,/products,562,4,1
14221,326,2023-02-17,desktop,USA,organic,/home,493,3,1
14222,3767,2023-01-05,mobile,Colombia,paid_search,/checkout,334,9,1
14223,4112,2023-03-17,desktop,USA,organic,/products,524,3,1
14224,111,2023-02-04,mobile,Mexico,direct,/home,342,8,1
14225,107,2023-04-03,tablet,Spain,paid_search,/contact,694,10,1
14226,2427,2023-05-24,desktop,USA,paid_social,/products/category,592,8,1
14227,4379,2023-03-24,tablet,Spain,paid_search,/blog,665,5,1
14228,4365,2023-06-26,desktop,USA,direct,/home,886,6,1
14229,2532,2023-03-01,tablet,USA,paid_search,/checkout,245,5,1
14230,3145,2023-04-17,desktop,Brazil,paid_search,/contact,414,4,1
14231,4694,2023-04-27,tablet,Spain,paid_search,/products/category,399,3,1
14232,799,2023-02-20,desktop,Spain,email,/checkout,15,8,0
14233,2438,2023-05-07,mobile,USA,email,/checkout,184,6,1
14234,2012,2023-04-01,tablet,Mexico,direct,/checkout,162,1,1
14235,426,2023-03-23,tablet,Mexico,organic,/checkout,178,8,1
14236,3045,2023-02-28,mobile,Spain,paid_search,/checkout,645,4,1
14237,3289,2023-03-05,mobile,Brazil,paid_search,/products/category,696,2,1
14238,2915,2023-04-15,mobile,Brazil,referral,/cart,19,5,0
14239,1240,2023-05-21,desktop,Mexico,email,/contact,544,2,1
14240,3392,2023-06-03,mobile,Brazil,paid_social,/products/category,195,2,1
14241,4214,2023-03-11,desktop,USA,referral,/cart,760,10,1
14242,3998,2023-05-11,desktop,USA,email,/contact,62,6,1
14243,3007,2023-01-12,mobile,Spain,organic,/blog,457,5,1
14244,3040,2023-02-10,mobile,Colombia,referral,/products/category,689,10,1
14245,599,2023-04-15,desktop,Mexico,paid_search,/checkout,238,11,1
14246,2088,2023-03-06,tablet,Mexico,paid_search,/products/category,332,8,1
14247,1185,2023-03-04,tablet,Colombia,direct,/products/category,810,10,1
14248,2751,2023-06-27,mobile,Brazil,paid_social,/cart,497,11,1
14249,2585,2023-06-24,tablet,USA,direct,/products/category,255,3,1
14250,4760,2023-01-08,desktop,USA,paid_social,/blog,554,8,1
14251,3514,2023-06-08,tablet,Mexico,referral,/contact,440,8,1
14252,4746,2023-01-11,desktop,Mexico,referral,/products/category,50,4,1
14253,4055,2023-01-17,mobile,Brazil,paid_social,/home,313,8,1
14254,4384,2023-06-04,mobile,Brazil,referral,/checkout,546,4,1
14255,3937,2023-05-04,tablet,Mexico,paid_social,/checkout,392,10,1
14256,1700,2023-04-05,mobile,Brazil,paid_social,/home,646,4,1
14257,4508,2023-06-04,mobile,Colombia,direct,/blog,323,4,1
14258,2576,2023-04-25,desktop,USA,paid_search,/products/category,601,11,1
14259,136,2023-05-03,desktop,Mexico,paid_search,/products,449,6,1
14260,2026,2023-03-28,desktop,Colombia,referral,/products/category,641,11,1
14261,3536,2023-02-25,desktop,Colombia,direct,/checkout,466,6,1
14262,4855,2023-04-04,mobile,Spain,referral,/contact,637,1,1
14263,2891,2023-04-08,desktop,Mexico,email,/contact,830,4,1
14264,2758,2023-06-24,desktop,Spain,referral,/products/category,352,3,1
14265,3774,2023-01-19,desktop,Colombia,organic,/products,754,9,1
14266,381,2023-02-26,tablet,Mexico,paid_social,/home,429,10,1
14267,1529,2023-06-08,desktop,Spain,direct,/checkout,269,9,1
14268,4902,2023-01-16,mobile,USA,paid_social,/products,102,1,1
14269,4572,2023-02-14,mobile,Mexico,paid_social,/products,207,2,1
14270,3629,2023-06-04,desktop,Spain,paid_social,/products,151,9,1
14271,849,2023-06-03,tablet,Brazil,direct,/cart,609,11,1
14272,4993,2023-06-06,tablet,Mexico,paid_search,/home,380,11,1
14273,4128,2023-04-23,tablet,Brazil,email,/checkout,630,2,1
14274,1928,2023-05-01,tablet,Mexico,email,/home,48,6,1
14275,2166,2023-04-13,desktop,Spain,referral,/blog,234,2,1
14276,4287,2023-05-07,desktop,Spain,direct,/cart,589,5,1
14277,2122,2023-02-13,mobile,Mexico,organic,/blog,779,7,1
14278,4719,2023-04-19,mobile,Colombia,email,/checkout,291,1,1
14279,2919,2023-06-06,tablet,Spain,email,/products/category,839,6,1
14280,4682,2023-04-19,tablet,Mexico,paid_social,/contact,140,8,1
14281,473,2023-04-20,mobile,Mexico,direct,/home,589,7,1
14282,1788,2023-04-21,mobile,USA,referral,/cart,825,10,1
14283,114,2023-05-10,tablet,Brazil,referral,/products/category,787,8,1
14284,1337,2023-05-14,mobile,USA,paid_search,/blog,12,5,0
14285,339,2023-01-09,tablet,Brazil,direct,/cart,252,1,1
14286,2286,2023-01-15,desktop,Brazil,direct,/checkout,725,3,1
14287,1197,2023-02-27,tablet,USA,email,/blog,758,5,1
14288,79,2023-01-02,desktop,Colombia,paid_social,/contact,228,11,1
14289,4560,2023-05-11,desktop,Mexico,direct,/home,384,11,1
14290,2653,2023-06-29,desktop,Spain,paid_search,/cart,91,5,1
14291,4658,2023-02-24,mobile,Mexico,paid_social,/contact,514,9,1
14292,4381,2023-02-22,mobile,USA,paid_social,/blog,562,3,1
14293,4319,2023-04-04,tablet,Colombia,paid_search,/checkout,104,5,1
14294,2641,2023-03-13,desktop,Spain,paid_search,/cart,779,2,1
14295,1257,2023-02-09,tablet,Spain,referral,/products,850,2,1
14296,828,2023-02-08,desktop,Colombia,paid_search,/blog,526,5,1
14297,2719,2023-06-20,desktop,Spain,direct,/blog,89,9,1
14298,4924,2023-05-21,tablet,Spain,referral,/blog,614,2,1
14299,2811,2023-04-14,tablet,Colombia,paid_social,/home,167,8,1
14300,3386,2023-04-15,tablet,USA,referral,/contact,620,3,1
14301,1966,2023-06-14,tablet,USA,paid_social,/contact,52,3,1
14302,2428,2023-02-24,mobile,Spain,organic,/blog,451,2,1
14303,2842,2023-06-09,desktop,USA,organic,/blog,705,4,1
14304,614,2023-05-22,desktop,USA,organic,/products,613,7,1
14305,563,2023-03-06,mobile,Spain,referral,/cart,720,5,1
14306,4827,2023-06-04,desktop,Spain,direct,/products/category,401,3,1
14307,4353,2023-01-24,mobile,USA,referral,/checkout,611,11,1
14308,185,2023-04-25,desktop,Brazil,direct,/products/category,313,8,1
14309,2193,2023-04-23,mobile,Colombia,paid_search,/products/category,211,8,1
14310,4066,2023-01-22,mobile,USA,direct,/products,359,8,1
14311,246,2023-03-19,desktop,USA,paid_social,/blog,269,4,1
